Box Name: 01 Shet-Fei-esai
Data Source: BSH
Data Contact: sst@bsh.de (Tim Kruschke)
Comment/Note: Values given below represent SST for grid boxes averaged over spatial extent and weekly periods. Each given time stamp represents the central date of a 7-day period. Given geographical coordinates are grid box centres. Each grid box is 20 km x 20 km in a Lambert azimuthal equal area projection centered at 56°N, 4°.
Cruise ID / Site ID,Station Name,Year,Month,Day,Hour,Minute,Dec Lat,Dec Lon,Sounding,Pressure,Temp,Temp Flag
NaN,NaN,2018,12,29,12,0,60.7150, 0.1394,NaN,NaN, 8.92,8
NaN,NaN,2018,12,29,12,0,60.7247, 0.5065,NaN,NaN, 9.02,8
NaN,NaN,2018,12,29,12,0,60.7334, 0.8737,NaN,NaN, 9.06,8
NaN,NaN,2019,1,5,12,0,59.8165, 0.2430,NaN,NaN, 8.78,8
NaN,NaN,2019,1,5,12,0,59.8259, 0.6002,NaN,NaN, 8.80,8
NaN,NaN,2019,1,5,12,0,59.8344, 0.9576,NaN,NaN, 8.77,8
NaN,NaN,2019,1,5,12,0,59.9962, 0.2228,NaN,NaN, 8.80,8
NaN,NaN,2019,1,5,12,0,60.0056, 0.5819,NaN,NaN, 8.85,8
NaN,NaN,2019,1,5,12,0,60.0142, 0.9412,NaN,NaN, 8.80,8
NaN,NaN,2019,1,5,12,0,60.1758, 0.2024,NaN,NaN, 8.77,8
NaN,NaN,2019,1,5,12,0,60.1854, 0.5634,NaN,NaN, 8.82,8
NaN,NaN,2019,1,5,12,0,60.1940, 0.9247,NaN,NaN, 8.79,8
NaN,NaN,2019,1,5,12,0,60.3555, 0.1817,NaN,NaN, 8.77,8
NaN,NaN,2019,1,5,12,0,60.3651, 0.5447,NaN,NaN, 8.82,8
NaN,NaN,2019,1,5,12,0,60.3738, 0.9079,NaN,NaN, 8.85,8
NaN,NaN,2019,1,5,12,0,60.5353, 0.1607,NaN,NaN, 8.93,8
NaN,NaN,2019,1,5,12,0,60.5449, 0.5257,NaN,NaN, 8.96,8
NaN,NaN,2019,1,5,12,0,60.5536, 0.8909,NaN,NaN, 9.00,8
NaN,NaN,2019,1,5,12,0,60.7150, 0.1394,NaN,NaN, 8.91,8
NaN,NaN,2019,1,5,12,0,60.7247, 0.5065,NaN,NaN, 8.99,8
NaN,NaN,2019,1,5,12,0,60.7334, 0.8737,NaN,NaN, 9.09,8
NaN,NaN,2019,1,12,12,0,59.8165, 0.2430,NaN,NaN, 8.48,8
NaN,NaN,2019,1,12,12,0,59.8259, 0.6002,NaN,NaN, 8.56,8
NaN,NaN,2019,1,12,12,0,59.8344, 0.9576,NaN,NaN, 8.49,8
NaN,NaN,2019,1,12,12,0,59.9962, 0.2228,NaN,NaN, 8.51,8
NaN,NaN,2019,1,12,12,0,60.0056, 0.5819,NaN,NaN, 8.54,8
NaN,NaN,2019,1,12,12,0,60.0142, 0.9412,NaN,NaN, 8.48,8
NaN,NaN,2019,1,12,12,0,60.1758, 0.2024,NaN,NaN, 8.57,8
NaN,NaN,2019,1,12,12,0,60.1854, 0.5634,NaN,NaN, 8.66,8
NaN,NaN,2019,1,12,12,0,60.1940, 0.9247,NaN,NaN, 8.68,8
NaN,NaN,2019,1,12,12,0,60.3555, 0.1817,NaN,NaN, 8.71,8
NaN,NaN,2019,1,12,12,0,60.3651, 0.5447,NaN,NaN, 8.80,8
NaN,NaN,2019,1,12,12,0,60.3738, 0.9079,NaN,NaN, 8.81,8
NaN,NaN,2019,1,12,12,0,60.5353, 0.1607,NaN,NaN, 8.83,8
NaN,NaN,2019,1,12,12,0,60.5449, 0.5257,NaN,NaN, 8.89,8
NaN,NaN,2019,1,12,12,0,60.5536, 0.8909,NaN,NaN, 8.88,8
NaN,NaN,2019,1,12,12,0,60.7150, 0.1394,NaN,NaN, 8.94,8
NaN,NaN,2019,1,12,12,0,60.7247, 0.5065,NaN,NaN, 8.96,8
NaN,NaN,2019,1,12,12,0,60.7334, 0.8737,NaN,NaN, 8.91,8
NaN,NaN,2019,1,19,12,0,59.8165, 0.2430,NaN,NaN, 8.02,8
NaN,NaN,2019,1,19,12,0,59.8259, 0.6002,NaN,NaN, 8.19,8
NaN,NaN,2019,1,19,12,0,59.8344, 0.9576,NaN,NaN, 8.30,8
NaN,NaN,2019,1,19,12,0,59.9962, 0.2228,NaN,NaN, 8.22,8
NaN,NaN,2019,1,19,12,0,60.0056, 0.5819,NaN,NaN, 8.35,8
NaN,NaN,2019,1,19,12,0,60.0142, 0.9412,NaN,NaN, 8.40,8
NaN,NaN,2019,1,19,12,0,60.1758, 0.2024,NaN,NaN, 8.40,8
NaN,NaN,2019,1,19,12,0,60.1854, 0.5634,NaN,NaN, 8.53,8
NaN,NaN,2019,1,19,12,0,60.1940, 0.9247,NaN,NaN, 8.59,8
NaN,NaN,2019,1,19,12,0,60.3555, 0.1817,NaN,NaN, 8.56,8
NaN,NaN,2019,1,19,12,0,60.3651, 0.5447,NaN,NaN, 8.68,8
NaN,NaN,2019,1,19,12,0,60.3738, 0.9079,NaN,NaN, 8.67,8
NaN,NaN,2019,1,19,12,0,60.5353, 0.1607,NaN,NaN, 8.68,8
NaN,NaN,2019,1,19,12,0,60.5449, 0.5257,NaN,NaN, 8.79,8
NaN,NaN,2019,1,19,12,0,60.5536, 0.8909,NaN,NaN, 8.70,8
NaN,NaN,2019,1,19,12,0,60.7150, 0.1394,NaN,NaN, 8.71,8
NaN,NaN,2019,1,19,12,0,60.7247, 0.5065,NaN,NaN, 8.78,8
NaN,NaN,2019,1,19,12,0,60.7334, 0.8737,NaN,NaN, 8.68,8
NaN,NaN,2019,1,26,12,0,59.8165, 0.2430,NaN,NaN, 7.76,8
NaN,NaN,2019,1,26,12,0,59.8259, 0.6002,NaN,NaN, 7.71,8
NaN,NaN,2019,1,26,12,0,59.8344, 0.9576,NaN,NaN, 7.66,8
NaN,NaN,2019,1,26,12,0,59.9962, 0.2228,NaN,NaN, 7.97,8
NaN,NaN,2019,1,26,12,0,60.0056, 0.5819,NaN,NaN, 7.89,8
NaN,NaN,2019,1,26,12,0,60.0142, 0.9412,NaN,NaN, 7.78,8
NaN,NaN,2019,1,26,12,0,60.1758, 0.2024,NaN,NaN, 8.17,8
NaN,NaN,2019,1,26,12,0,60.1854, 0.5634,NaN,NaN, 8.05,8
NaN,NaN,2019,1,26,12,0,60.1940, 0.9247,NaN,NaN, 7.90,8
NaN,NaN,2019,1,26,12,0,60.3555, 0.1817,NaN,NaN, 8.27,8
NaN,NaN,2019,1,26,12,0,60.3651, 0.5447,NaN,NaN, 8.14,8
NaN,NaN,2019,1,26,12,0,60.3738, 0.9079,NaN,NaN, 8.01,8
NaN,NaN,2019,1,26,12,0,60.5353, 0.1607,NaN,NaN, 8.34,8
NaN,NaN,2019,1,26,12,0,60.5449, 0.5257,NaN,NaN, 8.30,8
NaN,NaN,2019,1,26,12,0,60.5536, 0.8909,NaN,NaN, 8.21,8
NaN,NaN,2019,1,26,12,0,60.7150, 0.1394,NaN,NaN, 8.36,8
NaN,NaN,2019,1,26,12,0,60.7247, 0.5065,NaN,NaN, 8.42,8
NaN,NaN,2019,1,26,12,0,60.7334, 0.8737,NaN,NaN, 8.38,8
NaN,NaN,2019,2,2,12,0,59.8165, 0.2430,NaN,NaN, 7.52,8
NaN,NaN,2019,2,2,12,0,59.8259, 0.6002,NaN,NaN, 7.51,8
NaN,NaN,2019,2,2,12,0,59.8344, 0.9576,NaN,NaN, 7.50,8
NaN,NaN,2019,2,2,12,0,59.9962, 0.2228,NaN,NaN, 7.59,8
NaN,NaN,2019,2,2,12,0,60.0056, 0.5819,NaN,NaN, 7.45,8
NaN,NaN,2019,2,2,12,0,60.0142, 0.9412,NaN,NaN, 7.43,8
NaN,NaN,2019,2,2,12,0,60.1758, 0.2024,NaN,NaN, 7.76,8
NaN,NaN,2019,2,2,12,0,60.1854, 0.5634,NaN,NaN, 7.61,8
NaN,NaN,2019,2,2,12,0,60.1940, 0.9247,NaN,NaN, 7.53,8
NaN,NaN,2019,2,2,12,0,60.3555, 0.1817,NaN,NaN, 7.99,8
NaN,NaN,2019,2,2,12,0,60.3651, 0.5447,NaN,NaN, 7.84,8
NaN,NaN,2019,2,2,12,0,60.3738, 0.9079,NaN,NaN, 7.71,8
NaN,NaN,2019,2,2,12,0,60.5353, 0.1607,NaN,NaN, 8.12,8
NaN,NaN,2019,2,2,12,0,60.5449, 0.5257,NaN,NaN, 8.03,8
NaN,NaN,2019,2,2,12,0,60.5536, 0.8909,NaN,NaN, 7.87,8
NaN,NaN,2019,2,2,12,0,60.7150, 0.1394,NaN,NaN, 8.23,8
NaN,NaN,2019,2,2,12,0,60.7247, 0.5065,NaN,NaN, 8.16,8
NaN,NaN,2019,2,2,12,0,60.7334, 0.8737,NaN,NaN, 7.99,8
NaN,NaN,2019,2,9,12,0,59.8165, 0.2430,NaN,NaN, 7.46,8
NaN,NaN,2019,2,9,12,0,59.8259, 0.6002,NaN,NaN, 7.42,8
NaN,NaN,2019,2,9,12,0,59.8344, 0.9576,NaN,NaN, 7.40,8
NaN,NaN,2019,2,9,12,0,59.9962, 0.2228,NaN,NaN, 7.70,8
NaN,NaN,2019,2,9,12,0,60.0056, 0.5819,NaN,NaN, 7.55,8
NaN,NaN,2019,2,9,12,0,60.0142, 0.9412,NaN,NaN, 7.39,8
NaN,NaN,2019,2,9,12,0,60.1758, 0.2024,NaN,NaN, 7.87,8
NaN,NaN,2019,2,9,12,0,60.1854, 0.5634,NaN,NaN, 7.75,8
NaN,NaN,2019,2,9,12,0,60.1940, 0.9247,NaN,NaN, 7.49,8
NaN,NaN,2019,2,9,12,0,60.3555, 0.1817,NaN,NaN, 7.96,8
NaN,NaN,2019,2,9,12,0,60.3651, 0.5447,NaN,NaN, 7.89,8
NaN,NaN,2019,2,9,12,0,60.3738, 0.9079,NaN,NaN, 7.65,8
NaN,NaN,2019,2,9,12,0,60.5353, 0.1607,NaN,NaN, 8.07,8
NaN,NaN,2019,2,9,12,0,60.5449, 0.5257,NaN,NaN, 8.06,8
NaN,NaN,2019,2,9,12,0,60.5536, 0.8909,NaN,NaN, 7.83,8
NaN,NaN,2019,2,9,12,0,60.7150, 0.1394,NaN,NaN, 8.16,8
NaN,NaN,2019,2,9,12,0,60.7247, 0.5065,NaN,NaN, 8.12,8
NaN,NaN,2019,2,9,12,0,60.7334, 0.8737,NaN,NaN, 7.89,8
NaN,NaN,2019,2,16,12,0,59.8165, 0.2430,NaN,NaN, 7.40,8
NaN,NaN,2019,2,16,12,0,59.8259, 0.6002,NaN,NaN, 7.36,8
NaN,NaN,2019,2,16,12,0,59.8344, 0.9576,NaN,NaN, 7.35,8
NaN,NaN,2019,2,16,12,0,59.9962, 0.2228,NaN,NaN, 7.55,8
NaN,NaN,2019,2,16,12,0,60.0056, 0.5819,NaN,NaN, 7.53,8
NaN,NaN,2019,2,16,12,0,60.0142, 0.9412,NaN,NaN, 7.48,8
NaN,NaN,2019,2,16,12,0,60.1758, 0.2024,NaN,NaN, 7.70,8
NaN,NaN,2019,2,16,12,0,60.1854, 0.5634,NaN,NaN, 7.74,8
NaN,NaN,2019,2,16,12,0,60.1940, 0.9247,NaN,NaN, 7.67,8
NaN,NaN,2019,2,16,12,0,60.3555, 0.1817,NaN,NaN, 7.83,8
NaN,NaN,2019,2,16,12,0,60.3651, 0.5447,NaN,NaN, 7.87,8
NaN,NaN,2019,2,16,12,0,60.3738, 0.9079,NaN,NaN, 7.67,8
NaN,NaN,2019,2,16,12,0,60.5353, 0.1607,NaN,NaN, 7.93,8
NaN,NaN,2019,2,16,12,0,60.5449, 0.5257,NaN,NaN, 7.89,8
NaN,NaN,2019,2,16,12,0,60.5536, 0.8909,NaN,NaN, 7.67,8
NaN,NaN,2019,2,16,12,0,60.7150, 0.1394,NaN,NaN, 8.04,8
NaN,NaN,2019,2,16,12,0,60.7247, 0.5065,NaN,NaN, 8.00,8
NaN,NaN,2019,2,16,12,0,60.7334, 0.8737,NaN,NaN, 7.85,8
NaN,NaN,2019,2,23,12,0,59.8165, 0.2430,NaN,NaN, 7.55,8
NaN,NaN,2019,2,23,12,0,59.8259, 0.6002,NaN,NaN, 7.47,8
NaN,NaN,2019,2,23,12,0,59.8344, 0.9576,NaN,NaN, 7.38,8
NaN,NaN,2019,2,23,12,0,59.9962, 0.2228,NaN,NaN, 7.65,8
NaN,NaN,2019,2,23,12,0,60.0056, 0.5819,NaN,NaN, 7.70,8
NaN,NaN,2019,2,23,12,0,60.0142, 0.9412,NaN,NaN, 7.60,8
NaN,NaN,2019,2,23,12,0,60.1758, 0.2024,NaN,NaN, 7.76,8
NaN,NaN,2019,2,23,12,0,60.1854, 0.5634,NaN,NaN, 7.82,8
NaN,NaN,2019,2,23,12,0,60.1940, 0.9247,NaN,NaN, 7.74,8
NaN,NaN,2019,2,23,12,0,60.3555, 0.1817,NaN,NaN, 7.86,8
NaN,NaN,2019,2,23,12,0,60.3651, 0.5447,NaN,NaN, 7.84,8
NaN,NaN,2019,2,23,12,0,60.3738, 0.9079,NaN,NaN, 7.78,8
NaN,NaN,2019,2,23,12,0,60.5353, 0.1607,NaN,NaN, 8.03,8
NaN,NaN,2019,2,23,12,0,60.5449, 0.5257,NaN,NaN, 7.94,8
NaN,NaN,2019,2,23,12,0,60.5536, 0.8909,NaN,NaN, 7.81,8
NaN,NaN,2019,2,23,12,0,60.7150, 0.1394,NaN,NaN, 8.22,8
NaN,NaN,2019,2,23,12,0,60.7247, 0.5065,NaN,NaN, 8.14,8
NaN,NaN,2019,2,23,12,0,60.7334, 0.8737,NaN,NaN, 8.02,8
NaN,NaN,2019,3,2,12,0,59.8165, 0.2430,NaN,NaN, 7.43,8
NaN,NaN,2019,3,2,12,0,59.8259, 0.6002,NaN,NaN, 7.36,8
NaN,NaN,2019,3,2,12,0,59.8344, 0.9576,NaN,NaN, 7.49,8
NaN,NaN,2019,3,2,12,0,59.9962, 0.2228,NaN,NaN, 7.62,8
NaN,NaN,2019,3,2,12,0,60.0056, 0.5819,NaN,NaN, 7.60,8
NaN,NaN,2019,3,2,12,0,60.0142, 0.9412,NaN,NaN, 7.68,8
NaN,NaN,2019,3,2,12,0,60.1758, 0.2024,NaN,NaN, 7.89,8
NaN,NaN,2019,3,2,12,0,60.1854, 0.5634,NaN,NaN, 8.00,8
NaN,NaN,2019,3,2,12,0,60.1940, 0.9247,NaN,NaN, 7.99,8
NaN,NaN,2019,3,2,12,0,60.3555, 0.1817,NaN,NaN, 8.02,8
NaN,NaN,2019,3,2,12,0,60.3651, 0.5447,NaN,NaN, 8.14,8
NaN,NaN,2019,3,2,12,0,60.3738, 0.9079,NaN,NaN, 8.03,8
NaN,NaN,2019,3,2,12,0,60.5353, 0.1607,NaN,NaN, 8.09,8
NaN,NaN,2019,3,2,12,0,60.5449, 0.5257,NaN,NaN, 8.22,8
NaN,NaN,2019,3,2,12,0,60.5536, 0.8909,NaN,NaN, 8.14,8
NaN,NaN,2019,3,2,12,0,60.7150, 0.1394,NaN,NaN, 8.26,8
NaN,NaN,2019,3,2,12,0,60.7247, 0.5065,NaN,NaN, 8.38,8
NaN,NaN,2019,3,2,12,0,60.7334, 0.8737,NaN,NaN, 8.37,8
NaN,NaN,2019,3,9,12,0,59.8165, 0.2430,NaN,NaN, 7.46,8
NaN,NaN,2019,3,9,12,0,59.8259, 0.6002,NaN,NaN, 7.50,8
NaN,NaN,2019,3,9,12,0,59.8344, 0.9576,NaN,NaN, 7.53,8
NaN,NaN,2019,3,9,12,0,59.9962, 0.2228,NaN,NaN, 7.59,8
NaN,NaN,2019,3,9,12,0,60.0056, 0.5819,NaN,NaN, 7.68,8
NaN,NaN,2019,3,9,12,0,60.0142, 0.9412,NaN,NaN, 7.65,8
NaN,NaN,2019,3,9,12,0,60.1758, 0.2024,NaN,NaN, 7.73,8
NaN,NaN,2019,3,9,12,0,60.1854, 0.5634,NaN,NaN, 7.82,8
NaN,NaN,2019,3,9,12,0,60.1940, 0.9247,NaN,NaN, 7.67,8
NaN,NaN,2019,3,9,12,0,60.3555, 0.1817,NaN,NaN, 7.90,8
NaN,NaN,2019,3,9,12,0,60.3651, 0.5447,NaN,NaN, 7.95,8
NaN,NaN,2019,3,9,12,0,60.3738, 0.9079,NaN,NaN, 7.76,8
NaN,NaN,2019,3,9,12,0,60.5353, 0.1607,NaN,NaN, 8.01,8
NaN,NaN,2019,3,9,12,0,60.5449, 0.5257,NaN,NaN, 8.05,8
NaN,NaN,2019,3,9,12,0,60.5536, 0.8909,NaN,NaN, 7.93,8
NaN,NaN,2019,3,9,12,0,60.7150, 0.1394,NaN,NaN, 8.20,8
NaN,NaN,2019,3,9,12,0,60.7247, 0.5065,NaN,NaN, 8.25,8
NaN,NaN,2019,3,9,12,0,60.7334, 0.8737,NaN,NaN, 8.20,8
NaN,NaN,2019,3,16,12,0,59.8165, 0.2430,NaN,NaN, 7.52,8
NaN,NaN,2019,3,16,12,0,59.8259, 0.6002,NaN,NaN, 7.44,8
NaN,NaN,2019,3,16,12,0,59.8344, 0.9576,NaN,NaN, 7.36,8
NaN,NaN,2019,3,16,12,0,59.9962, 0.2228,NaN,NaN, 7.78,8
NaN,NaN,2019,3,16,12,0,60.0056, 0.5819,NaN,NaN, 7.68,8
NaN,NaN,2019,3,16,12,0,60.0142, 0.9412,NaN,NaN, 7.54,8
NaN,NaN,2019,3,16,12,0,60.1758, 0.2024,NaN,NaN, 7.94,8
NaN,NaN,2019,3,16,12,0,60.1854, 0.5634,NaN,NaN, 7.86,8
NaN,NaN,2019,3,16,12,0,60.1940, 0.9247,NaN,NaN, 7.76,8
NaN,NaN,2019,3,16,12,0,60.3555, 0.1817,NaN,NaN, 7.96,8
NaN,NaN,2019,3,16,12,0,60.3651, 0.5447,NaN,NaN, 7.89,8
NaN,NaN,2019,3,16,12,0,60.3738, 0.9079,NaN,NaN, 7.84,8
NaN,NaN,2019,3,16,12,0,60.5353, 0.1607,NaN,NaN, 7.96,8
NaN,NaN,2019,3,16,12,0,60.5449, 0.5257,NaN,NaN, 7.95,8
NaN,NaN,2019,3,16,12,0,60.5536, 0.8909,NaN,NaN, 7.92,8
NaN,NaN,2019,3,16,12,0,60.7150, 0.1394,NaN,NaN, 8.03,8
NaN,NaN,2019,3,16,12,0,60.7247, 0.5065,NaN,NaN, 8.03,8
NaN,NaN,2019,3,16,12,0,60.7334, 0.8737,NaN,NaN, 8.00,8
NaN,NaN,2019,3,23,12,0,59.8165, 0.2430,NaN,NaN, 7.44,8
NaN,NaN,2019,3,23,12,0,59.8259, 0.6002,NaN,NaN, 7.46,8
NaN,NaN,2019,3,23,12,0,59.8344, 0.9576,NaN,NaN, 7.46,8
NaN,NaN,2019,3,23,12,0,59.9962, 0.2228,NaN,NaN, 7.61,8
NaN,NaN,2019,3,23,12,0,60.0056, 0.5819,NaN,NaN, 7.65,8
NaN,NaN,2019,3,23,12,0,60.0142, 0.9412,NaN,NaN, 7.62,8
NaN,NaN,2019,3,23,12,0,60.1758, 0.2024,NaN,NaN, 7.86,8
NaN,NaN,2019,3,23,12,0,60.1854, 0.5634,NaN,NaN, 7.85,8
NaN,NaN,2019,3,23,12,0,60.1940, 0.9247,NaN,NaN, 7.75,8
NaN,NaN,2019,3,23,12,0,60.3555, 0.1817,NaN,NaN, 7.89,8
NaN,NaN,2019,3,23,12,0,60.3651, 0.5447,NaN,NaN, 7.89,8
NaN,NaN,2019,3,23,12,0,60.3738, 0.9079,NaN,NaN, 7.77,8
NaN,NaN,2019,3,23,12,0,60.5353, 0.1607,NaN,NaN, 7.87,8
NaN,NaN,2019,3,23,12,0,60.5449, 0.5257,NaN,NaN, 7.91,8
NaN,NaN,2019,3,23,12,0,60.5536, 0.8909,NaN,NaN, 7.82,8
NaN,NaN,2019,3,23,12,0,60.7150, 0.1394,NaN,NaN, 7.94,8
NaN,NaN,2019,3,23,12,0,60.7247, 0.5065,NaN,NaN, 8.01,8
NaN,NaN,2019,3,23,12,0,60.7334, 0.8737,NaN,NaN, 7.92,8
NaN,NaN,2019,3,30,12,0,59.8165, 0.2430,NaN,NaN, 7.58,8
NaN,NaN,2019,3,30,12,0,59.8259, 0.6002,NaN,NaN, 7.61,8
NaN,NaN,2019,3,30,12,0,59.8344, 0.9576,NaN,NaN, 7.66,8
NaN,NaN,2019,3,30,12,0,59.9962, 0.2228,NaN,NaN, 7.88,8
NaN,NaN,2019,3,30,12,0,60.0056, 0.5819,NaN,NaN, 7.93,8
NaN,NaN,2019,3,30,12,0,60.0142, 0.9412,NaN,NaN, 7.91,8
NaN,NaN,2019,3,30,12,0,60.1758, 0.2024,NaN,NaN, 8.01,8
NaN,NaN,2019,3,30,12,0,60.1854, 0.5634,NaN,NaN, 8.12,8
NaN,NaN,2019,3,30,12,0,60.1940, 0.9247,NaN,NaN, 8.11,8
NaN,NaN,2019,3,30,12,0,60.3555, 0.1817,NaN,NaN, 8.07,8
NaN,NaN,2019,3,30,12,0,60.3651, 0.5447,NaN,NaN, 8.15,8
NaN,NaN,2019,3,30,12,0,60.3738, 0.9079,NaN,NaN, 8.12,8
NaN,NaN,2019,3,30,12,0,60.5353, 0.1607,NaN,NaN, 8.16,8
NaN,NaN,2019,3,30,12,0,60.5449, 0.5257,NaN,NaN, 8.20,8
NaN,NaN,2019,3,30,12,0,60.5536, 0.8909,NaN,NaN, 8.14,8
NaN,NaN,2019,3,30,12,0,60.7150, 0.1394,NaN,NaN, 8.41,8
NaN,NaN,2019,3,30,12,0,60.7247, 0.5065,NaN,NaN, 8.40,8
NaN,NaN,2019,3,30,12,0,60.7334, 0.8737,NaN,NaN, 8.27,8
NaN,NaN,2019,4,6,12,0,59.8165, 0.2430,NaN,NaN, 7.35,8
NaN,NaN,2019,4,6,12,0,59.8259, 0.6002,NaN,NaN, 7.34,8
NaN,NaN,2019,4,6,12,0,59.8344, 0.9576,NaN,NaN, 7.39,8
NaN,NaN,2019,4,6,12,0,59.9962, 0.2228,NaN,NaN, 7.48,8
NaN,NaN,2019,4,6,12,0,60.0056, 0.5819,NaN,NaN, 7.48,8
NaN,NaN,2019,4,6,12,0,60.0142, 0.9412,NaN,NaN, 7.52,8
NaN,NaN,2019,4,6,12,0,60.1758, 0.2024,NaN,NaN, 7.70,8
NaN,NaN,2019,4,6,12,0,60.1854, 0.5634,NaN,NaN, 7.67,8
NaN,NaN,2019,4,6,12,0,60.1940, 0.9247,NaN,NaN, 7.67,8
NaN,NaN,2019,4,6,12,0,60.3555, 0.1817,NaN,NaN, 7.89,8
NaN,NaN,2019,4,6,12,0,60.3651, 0.5447,NaN,NaN, 7.83,8
NaN,NaN,2019,4,6,12,0,60.3738, 0.9079,NaN,NaN, 7.78,8
NaN,NaN,2019,4,6,12,0,60.5353, 0.1607,NaN,NaN, 8.02,8
NaN,NaN,2019,4,6,12,0,60.5449, 0.5257,NaN,NaN, 7.96,8
NaN,NaN,2019,4,6,12,0,60.5536, 0.8909,NaN,NaN, 7.89,8
NaN,NaN,2019,4,6,12,0,60.7150, 0.1394,NaN,NaN, 8.24,8
NaN,NaN,2019,4,6,12,0,60.7247, 0.5065,NaN,NaN, 8.19,8
NaN,NaN,2019,4,6,12,0,60.7334, 0.8737,NaN,NaN, 8.05,8
NaN,NaN,2019,4,13,12,0,59.8165, 0.2430,NaN,NaN, 7.54,8
NaN,NaN,2019,4,13,12,0,59.8259, 0.6002,NaN,NaN, 7.50,8
NaN,NaN,2019,4,13,12,0,59.8344, 0.9576,NaN,NaN, 7.55,8
NaN,NaN,2019,4,13,12,0,59.9962, 0.2228,NaN,NaN, 7.69,8
NaN,NaN,2019,4,13,12,0,60.0056, 0.5819,NaN,NaN, 7.68,8
NaN,NaN,2019,4,13,12,0,60.0142, 0.9412,NaN,NaN, 7.70,8
NaN,NaN,2019,4,13,12,0,60.1758, 0.2024,NaN,NaN, 7.87,8
NaN,NaN,2019,4,13,12,0,60.1854, 0.5634,NaN,NaN, 7.85,8
NaN,NaN,2019,4,13,12,0,60.1940, 0.9247,NaN,NaN, 7.84,8
NaN,NaN,2019,4,13,12,0,60.3555, 0.1817,NaN,NaN, 7.99,8
NaN,NaN,2019,4,13,12,0,60.3651, 0.5447,NaN,NaN, 7.92,8
NaN,NaN,2019,4,13,12,0,60.3738, 0.9079,NaN,NaN, 7.89,8
NaN,NaN,2019,4,13,12,0,60.5353, 0.1607,NaN,NaN, 8.16,8
NaN,NaN,2019,4,13,12,0,60.5449, 0.5257,NaN,NaN, 8.11,8
NaN,NaN,2019,4,13,12,0,60.5536, 0.8909,NaN,NaN, 8.06,8
NaN,NaN,2019,4,13,12,0,60.7150, 0.1394,NaN,NaN, 8.30,8
NaN,NaN,2019,4,13,12,0,60.7247, 0.5065,NaN,NaN, 8.28,8
NaN,NaN,2019,4,13,12,0,60.7334, 0.8737,NaN,NaN, 8.20,8
NaN,NaN,2019,4,20,12,0,59.8165, 0.2430,NaN,NaN, 7.70,8
NaN,NaN,2019,4,20,12,0,59.8259, 0.6002,NaN,NaN, 7.73,8
NaN,NaN,2019,4,20,12,0,59.8344, 0.9576,NaN,NaN, 7.77,8
NaN,NaN,2019,4,20,12,0,59.9962, 0.2228,NaN,NaN, 7.88,8
NaN,NaN,2019,4,20,12,0,60.0056, 0.5819,NaN,NaN, 7.88,8
NaN,NaN,2019,4,20,12,0,60.0142, 0.9412,NaN,NaN, 7.85,8
NaN,NaN,2019,4,20,12,0,60.1758, 0.2024,NaN,NaN, 8.32,8
NaN,NaN,2019,4,20,12,0,60.1854, 0.5634,NaN,NaN, 8.22,8
NaN,NaN,2019,4,20,12,0,60.1940, 0.9247,NaN,NaN, 8.14,8
NaN,NaN,2019,4,20,12,0,60.3555, 0.1817,NaN,NaN, 8.49,8
NaN,NaN,2019,4,20,12,0,60.3651, 0.5447,NaN,NaN, 8.41,8
NaN,NaN,2019,4,20,12,0,60.3738, 0.9079,NaN,NaN, 8.34,8
NaN,NaN,2019,4,20,12,0,60.5353, 0.1607,NaN,NaN, 8.43,8
NaN,NaN,2019,4,20,12,0,60.5449, 0.5257,NaN,NaN, 8.44,8
NaN,NaN,2019,4,20,12,0,60.5536, 0.8909,NaN,NaN, 8.45,8
NaN,NaN,2019,4,20,12,0,60.7150, 0.1394,NaN,NaN, 8.43,8
NaN,NaN,2019,4,20,12,0,60.7247, 0.5065,NaN,NaN, 8.51,8
NaN,NaN,2019,4,20,12,0,60.7334, 0.8737,NaN,NaN, 8.55,8
NaN,NaN,2019,4,27,12,0,59.8165, 0.2430,NaN,NaN, 8.04,8
NaN,NaN,2019,4,27,12,0,59.8259, 0.6002,NaN,NaN, 8.14,8
NaN,NaN,2019,4,27,12,0,59.8344, 0.9576,NaN,NaN, 8.16,8
NaN,NaN,2019,4,27,12,0,59.9962, 0.2228,NaN,NaN, 8.08,8
NaN,NaN,2019,4,27,12,0,60.0056, 0.5819,NaN,NaN, 8.10,8
NaN,NaN,2019,4,27,12,0,60.0142, 0.9412,NaN,NaN, 8.06,8
NaN,NaN,2019,4,27,12,0,60.1758, 0.2024,NaN,NaN, 8.14,8
NaN,NaN,2019,4,27,12,0,60.1854, 0.5634,NaN,NaN, 8.02,8
NaN,NaN,2019,4,27,12,0,60.1940, 0.9247,NaN,NaN, 7.89,8
NaN,NaN,2019,4,27,12,0,60.3555, 0.1817,NaN,NaN, 8.26,8
NaN,NaN,2019,4,27,12,0,60.3651, 0.5447,NaN,NaN, 7.94,8
NaN,NaN,2019,4,27,12,0,60.3738, 0.9079,NaN,NaN, 7.75,8
NaN,NaN,2019,4,27,12,0,60.5353, 0.1607,NaN,NaN, 8.26,8
NaN,NaN,2019,4,27,12,0,60.5449, 0.5257,NaN,NaN, 8.10,8
