Station Description:,Malin Head Weather Station
2024.318306,9.998
2024.321038,10.059
2024.32377,10.099
2024.326503,10.025
2024.329235,10.097
2024.331967,10.319
2024.334699,10.567
2024.337432,10.416
2024.340164,10.291
2024.342896,10.34
2024.345628,10.414
2024.348361,10.538
2024.351093,10.545
2024.353825,10.663
2024.356557,10.774
2024.35929,10.973
2024.362022,11.03
2024.364754,11.092
2024.367486,10.994
2024.370219,11.232
2024.372951,11.237
2024.375683,11.261
2024.378415,11.119
2024.381148,11.272
2024.38388,11.576
2024.386612,11.319
2024.389344,11.153
2024.392077,10.978
2024.394809,10.978
2024.397541,11.221
2024.400273,11.274
2024.403005,11.342
2024.405738,11.349
2024.40847,11.533
2024.411202,11.846
2024.413934,11.954
2024.416667,12.031
2024.419399,11.975
2024.422131,12.155
2024.424863,12.36
2024.427596,12.391
2024.430328,12.426
2024.43306,12.468
2024.435792,12.489
2024.438525,12.422
2024.441257,12.421
2024.443989,12.477
2024.446721,12.683
2024.449454,12.745
2024.452186,12.646
2024.454918,12.884
2024.45765,12.864
2024.460383,12.742
2024.463115,12.696
2024.465847,12.862
2024.468579,13.081
2024.471311,13.155
2024.474044,13.142
2024.476776,13.356
2024.479508,13.546
2024.48224,13.558
2024.484973,13.582
2024.487705,13.509
2024.490437,13.637
2024.493169,13.712
2024.495902,13.772
2024.498634,13.77
2024.501366,13.75
2024.504098,13.647
2024.506831,13.651
2024.509563,13.737
2024.512295,13.796
2024.515027,13.838
2024.51776,14.069
2024.520492,14.162
2024.523224,13.836
2024.525956,13.769
2024.528689,13.821
2024.531421,13.848
2024.534153,14.051
2024.536885,14.2
2024.539617,14.075
2024.54235,14.096
2024.545082,14.215
2024.547814,14.41
2024.550546,14.275
2024.553279,14.192
2024.556011,14.319
2024.558743,14.502
2024.561475,14.45
2024.564208,14.415
2024.56694,14.531
2024.569672,14.803
2024.572404,14.985
2024.575137,14.892
2024.577869,14.902
2024.580601,15.054
2024.583333,15.116
2024.586066,15.121
2024.588798,15.021
2024.59153,15.115
2024.594262,15.377
2024.596995,15.391
2024.599727,15.374
2024.602459,15.417
2024.605191,15.407
2024.607923,15.487
2024.610656,15.779
2024.613388,15.671
2024.61612,15.537
2024.618852,15.489
2024.621585,15.526
2024.624317,15.386
2024.627049,15.354
2024.629781,15.326
2024.632514,15.301
2024.635246,15.221
2024.637978,15.037
2024.64071,15.052
2024.643443,14.972
2024.646175,14.864
2024.648907,14.785
2024.651639,14.864
2024.654372,14.949
2024.657104,14.938
2024.659836,14.89
2024.662568,14.84
2024.665301,14.99
2024.668033,14.977
2024.670765,14.905
2024.673497,14.808
2024.67623,14.799
2024.678962,14.999
2024.681694,15.148
2024.684426,15.191
2024.687158,15.022
2024.689891,14.677
2024.692623,14.622
2024.695355,14.385
2024.698087,14.251
2024.70082,14.21
2024.703552,14.372
2024.706284,14.465
2024.709016,14.527
2024.711749,14.724
2024.714481,14.717
2024.717213,14.722
2024.719945,14.72
2024.722678,14.694
2024.72541,14.577
2024.728142,14.373
2024.730874,14.17
2024.733607,13.952
2024.736339,13.382
2024.739071,13.442
2024.741803,13.609
2024.744536,13.506
2024.747268,13.538
2024.75,13.616
2024.752732,13.525
2024.755464,13.485
2024.758197,13.479
2024.760929,13.59
2024.763661,13.568
2024.766393,13.626
2024.769126,13.602
2024.771858,13.236
2024.77459,12.899
2024.777322,12.837
2024.780055,12.624
2024.782787,12.469
2024.785519,12.573
2024.788251,12.649
2024.790984,12.864
2024.793716,12.801
2024.796448,12.693
2024.79918,12.619
2024.801913,12.519
2024.804645,12.377
2024.807377,12.28
2024.810109,12.26
2024.812842,12.354
2024.815574,12.433
2024.818306,12.2
2024.821038,12.099
2024.82377,12.289
2024.826503,12.279
2024.829235,12.349
2024.831967,12.449
2024.834699,12.471
2024.837432,12.443
2024.840164,12.367
2024.842896,12.307
2024.845628,12.247
2024.848361,12.429
2024.851093,12.516
2024.853825,12.401
2024.856557,12.188
2024.85929,12.197
2024.862022,12.097
2024.864754,12.041
2024.867486,12.199
2024.870219,12.377
2024.872951,12.39
2024.875683,12.227
2024.878415,11.926
2024.881148,11.658
2024.88388,11.456
2024.886612,11.205
2024.889344,11.046
2024.892077,10.829
2024.894809,10.66
2024.897541,10.799
2024.900273,10.51
2024.903005,10.327
2024.905738,10.265
2024.90847,10.062
2024.911202,10.48
2024.913934,10.73
2024.916667,10.764
2024.919399,10.309
2024.922131,10.087
2024.924863,10.173
2024.927596,10.265
2024.930328,10.123
2024.93306,10.101
2024.935792,10.086
2024.938525,10.272
2024.941257,10.425
2024.943989,10.35
2024.946721,10.129
2024.949454,9.893
2024.952186,9.764
2024.954918,10.033
2024.95765,9.948
2024.960383,9.901
2024.963115,9.859
2024.965847,9.377
2024.968579,9.519
2024.971311,9.526
2024.974044,9.242
2024.976776,9.473
2024.979508,9.714
2024.98224,9.692
2024.984973,9.766
2024.987705,9.89
2024.990437,9.939
2024.993169,9.904
2024.995902,9.868
2024.998634,9.795
2025.00137,9.481
2025.00411,9.094
2025.006849,9.111
2025.009589,9.216
2025.012329,8.988
2025.015068,8.957
2025.017808,8.955
2025.020548,8.94
2025.023288,8.804
2025.026027,8.49
2025.028767,8.432
2025.031507,8.46
2025.034247,8.965
2025.036986,9.019
2025.039726,8.928
2025.042466,8.852
2025.045205,9.006
2025.047945,8.886
2025.050685,8.801
2025.053425,8.811
2025.056164,8.702
2025.058904,8.632
2025.061644,8.491
2025.064384,8.307
2025.067123,8.049
2025.069863,7.868
2025.072603,7.972
2025.075342,8.171
2025.078082,8.233
2025.080822,8.18
2025.083562,8.254
2025.086301,8.178
2025.089041,8.36
2025.091781,8.392
2025.094521,8.407
2025.09726,8.282
2025.1,8.404
2025.10274,8.285
2025.105479,8.008
2025.108219,7.926
2025.110959,7.952
2025.113699,7.964
2025.116438,8.036
2025.119178,7.891
2025.121918,7.75
2025.124658,7.905
2025.127397,7.796
2025.130137,7.721
2025.132877,7.591
2025.135616,7.673
2025.138356,8.113
2025.141096,8.228
2025.143836,8.066
2025.146575,8.155
2025.149315,8.114
2025.152055,8.027
2025.154795,7.942
2025.157534,7.965
2025.160274,7.952
2025.163014,8.088
2025.165753,8.241
2025.168493,8.391
