Station Description:,38a Oceanographic Mooring
2013.950,10.950
2013.953,10.875
2013.956,10.763
2013.958,10.675
2013.961,10.775
2013.964,10.800
2013.967,10.675
2013.969,10.600
2013.972,10.588
2013.975,10.488
2013.978,10.400
2013.981,10.388
2013.983,10.250
2013.986,10.138
2013.989,10.200
2013.992,10.125
2013.994,10.013
2013.997,9.975
2014.000,9.925
2014.000,9.900
2014.003,9.863
2014.006,9.838
2014.008,9.788
2014.011,9.838
2014.014,9.800
2014.017,9.813
2014.019,9.788
2014.022,9.763
2014.025,9.738
2014.028,9.663
2014.031,9.688
2014.033,9.686
2014.036,9.588
2014.039,9.613
2014.042,9.613
2014.044,9.513
2014.047,9.500
2014.050,9.463
2014.053,9.425
2014.056,9.475
2014.058,9.513
2014.061,9.438
2014.064,9.413
2014.067,9.400
2014.069,9.400
2014.072,9.075
2014.075,8.913
2014.078,8.963
2014.081,9.100
2014.083,9.100
2014.083,9.075
2014.086,9.000
2014.089,9.013
2014.092,9.025
2014.094,9.100
2014.097,9.013
2014.100,9.100
2014.103,9.088
2014.106,8.988
2014.108,8.913
2014.111,8.813
2014.114,8.700
2014.117,8.638
2014.119,8.475
2014.122,8.588
2014.125,8.543
2014.128,8.500
2014.131,8.425
2014.133,8.325
2014.136,8.313
2014.139,8.225
2014.142,7.838
2014.144,7.725
2014.147,7.713
2014.150,7.950
2014.153,8.025
2014.156,8.063
2014.158,8.000
2014.167,7.925
2014.169,8.000
2014.172,8.000
2014.175,7.925
2014.178,7.975
2014.181,8.000
2014.183,8.000
2014.186,8.000
2014.189,8.000
2014.192,8.163
2014.194,8.025
2014.197,7.975
2014.200,8.113
2014.203,8.013
2014.206,8.050
2014.208,8.088
2014.211,8.175
2014.214,8.100
2014.217,8.063
2014.219,8.088
2014.222,8.050
2014.225,8.000
2014.228,8.013
2014.231,8.000
2014.233,8.100
2014.236,8.138
2014.239,8.050
2014.242,8.025
2014.244,8.038
2014.247,8.100
2014.250,8.200
2014.250,8.400
2014.253,8.150
2014.256,8.238
2014.258,8.300
2014.261,8.263
2014.264,8.463
2014.267,8.638
2014.269,8.625
2014.272,8.625
2014.275,8.800
2014.278,8.850
2014.281,8.738
2014.283,8.750
2014.286,9.050
2014.289,9.113
2014.292,8.988
2014.294,8.863
2014.297,9.238
2014.300,9.225
2014.303,9.038
2014.306,9.113
2014.308,9.000
2014.311,9.100
2014.314,9.538
2014.317,9.775
2014.319,9.763
2014.322,9.750
2014.325,9.788
2014.328,10.613
2014.331,10.475
2014.333,10.350
2014.336,10.438
2014.339,10.350
2014.342,9.963
2014.344,9.863
2014.347,10.188
2014.350,10.063
2014.353,10.175
2014.356,10.338
2014.358,10.488
2014.361,10.438
2014.364,10.575
2014.367,10.925
2014.369,11.150
2014.372,11.438
2014.375,11.825
2014.378,11.925
2014.381,11.338
2014.383,11.088
2014.386,11.300
2014.389,11.463
2014.392,11.538
2014.394,11.363
2014.397,10.900
2014.400,10.875
2014.403,11.438
2014.406,12.025
2014.408,11.613
2014.411,11.500
2014.414,11.775
2014.417,12.438
2014.417,12.688
2014.419,12.650
2014.422,12.643
2014.425,12.588
2014.428,12.463
2014.431,12.375
2014.433,12.513
2014.436,12.513
2014.439,12.650
2014.442,12.875
2014.444,13.163
2014.447,13.725
2014.450,14.513
2014.453,14.975
2014.456,14.925
2014.458,14.938
2014.461,15.350
2014.464,16.225
2014.467,15.675
2014.469,15.513
2014.472,15.263
2014.475,15.400
2014.478,15.250
2014.481,15.625
2014.483,15.838
2014.486,15.363
2014.489,14.900
2014.492,14.750
2014.494,15.000
2014.497,15.425
2014.500,15.725
2014.503,15.800
2014.506,15.325
2014.508,14.738
2014.511,14.538
2014.514,15.438
2014.517,15.525
2014.519,15.075
2014.522,15.325
2014.525,16.075
2014.528,16.263
2014.531,16.013
2014.533,15.963
2014.536,15.875
2014.539,15.638
2014.542,15.263
2014.544,15.200
2014.547,15.175
2014.550,15.725
2014.553,15.975
2014.556,16.613
2014.558,16.283
2014.561,16.825
2014.564,16.675
2014.567,17.500
2014.569,18.050
2014.572,17.388
2014.575,17.288
2014.578,16.713
2014.581,16.600
2014.583,16.275
2014.583,16.163
2014.586,16.288
2014.589,14.925
2014.592,15.000
2014.594,14.925
2014.597,15.388
2014.600,15.300
2014.603,15.288
2014.606,15.225
2014.608,14.950
2014.611,15.188
2014.614,14.863
2014.617,15.100
2014.619,15.213
2014.622,15.350
2014.625,15.063
2014.628,14.488
2014.631,14.100
2014.633,14.320
2014.636,14.388
2014.639,14.350
2014.642,14.413
2014.644,14.450
2014.647,14.475
2014.650,14.338
2014.653,14.300
2014.656,14.250
2014.658,14.400
2014.661,14.288
2014.664,14.313
2014.667,14.463
2014.667,14.538
2014.669,14.738
2014.672,14.938
2014.675,15.400
2014.678,15.488
2014.681,15.025
2014.683,14.950
2014.686,14.963
2014.689,15.113
2014.692,15.288
2014.694,15.475
2014.697,15.588
2014.700,15.688
2014.703,15.300
2014.706,15.163
2014.708,15.275
2014.711,15.250
2014.714,15.280
2014.717,15.338
2014.719,15.163
2014.722,15.300
2014.725,15.313
2014.728,15.263
2014.731,15.200
2014.733,15.138
2014.736,15.138
2014.739,15.138
2014.742,15.238
2014.744,15.250
2014.747,15.088
2014.750,15.050
2014.753,14.988
2014.756,14.838
2014.758,14.625
2014.761,14.725
2014.764,14.638
2014.767,14.600
2014.769,14.475
2014.772,14.400
2014.775,14.375
2014.778,14.338
2014.781,14.363
2014.783,14.300
2014.786,14.225
2014.789,14.125
2014.792,14.175
2014.794,14.175
2014.797,14.225
2014.800,14.113
2014.803,14.113
2014.806,14.050
2014.808,14.000
2014.811,14.000
2014.814,13.950
2014.817,13.875
2014.819,13.813
2014.822,13.800
2014.825,13.800
2014.828,13.750
2014.831,13.800
2014.833,13.800
2014.833,13.800
2014.836,13.688
2014.839,13.600
2014.842,13.600
2014.844,13.600
2014.847,13.600
2014.850,13.563
2014.853,13.400
2014.856,13.388
2014.858,13.350
2014.861,13.325
2014.864,13.388
2014.867,13.350
2014.869,13.425
2014.872,13.588
2014.875,13.663
2014.878,13.650
2014.881,13.650
2014.883,13.638
2014.886,13.550
2014.889,13.638
2014.892,13.500
2014.894,13.513
2014.897,13.450
2014.900,13.425
2014.903,13.375
2014.906,13.313
2014.908,13.300
2014.911,13.313
2014.914,13.288
2014.917,13.263
2014.919,13.275
2014.922,13.200
2014.925,13.000
2014.928,12.788
2014.931,12.638
2014.933,12.550
2014.936,12.563
2014.939,12.500
2014.942,12.475
2014.944,12.138
2014.947,12.188
2014.950,11.925
2014.953,11.825
2014.956,11.600
2014.958,11.800
2014.961,11.513
2014.964,11.563
2014.967,11.425
2014.969,11.050
2014.972,10.888
2014.975,10.875
2014.978,10.975
2014.981,10.863
2014.983,10.688
2014.986,10.588
2014.989,10.550
2014.992,10.663
2014.994,10.675
2014.997,10.563
2015.000,10.463
2015.000,10.550
2015.003,10.388
2015.006,9.975
2015.008,10.163
2015.011,10.238
2015.014,10.200
2015.017,10.300
2015.019,10.175
2015.022,10.038
2015.025,10.213
2015.028,10.138
2015.031,9.938
2015.033,9.813
2015.036,9.725
2015.039,9.688
2015.042,9.600
2015.044,9.563
2015.047,9.500
2015.050,9.413
2015.053,9.400
2015.056,9.313
2015.058,9.238
2015.061,9.300
2015.064,9.225
2015.067,9.225
2015.069,9.200
2015.072,9.200
2015.075,9.125
2015.078,8.938
2015.081,8.800
2015.083,8.738
2015.083,8.700
2015.086,8.725
2015.089,8.700
2015.092,8.600
2015.094,8.563
2015.097,8.588
2015.100,8.563
2015.103,8.563
2015.106,8.525
2015.108,8.525
2015.111,8.500
2015.114,8.425
2015.117,8.425
2015.119,8.488
2015.122,8.400
2015.125,8.338
2015.128,8.275
2015.131,8.300
2015.133,8.338
2015.136,8.238
2015.139,8.125
2015.142,8.113
2015.144,8.038
2015.147,8.025
2015.150,8.064
2015.153,8.028
2015.156,7.955
2015.158,7.931
2015.167,7.880
2015.169,7.794
2015.172,7.756
2015.175,7.721
2015.178,7.759
2015.181,7.678
2015.183,7.576
2015.186,7.493
2015.189,7.334
2015.192,7.442
2015.194,7.434
2015.197,7.485
2015.200,7.521
2015.203,7.587
2015.206,7.567
2015.208,7.504
2015.211,7.558
2015.214,7.745
2015.217,7.915
2015.219,7.761
2015.222,7.719
2015.225,7.681
2015.228,7.703
2015.231,7.621
2015.233,7.611
2015.236,7.539
2015.239,7.606
2015.242,10.035
2015.244,7.879
2015.247,7.561
2015.250,7.522
2015.250,7.404
2015.253,7.477
2015.256,7.491
2015.258,7.756
2015.261,8.072
2015.264,8.281
2015.267,8.438
2015.269,8.628
2015.272,8.646
2015.275,8.507
2015.278,8.397
2015.281,8.509
2015.283,8.462
2015.286,8.632
2015.289,8.723
2015.292,8.733
2015.294,8.606
2015.297,8.455
2015.300,8.587
2015.303,8.982
2015.306,9.454
2015.308,9.388
2015.311,10.082
2015.314,10.031
2015.317,9.454
2015.319,9.261
2015.322,9.126
2015.325,8.792
2015.328,8.732
2015.331,8.860
2015.333,8.907
2015.336,8.815
2015.339,8.874
2015.342,8.854
2015.344,8.906
2015.347,8.883
2015.350,9.207
2015.353,9.375
2015.356,9.322
2015.358,9.324
2015.361,9.465
2015.364,9.628
2015.367,10.066
2015.369,9.766
2015.372,9.720
2015.375,9.583
2015.378,9.708
2015.381,9.847
2015.383,9.775
2015.386,9.954
2015.389,10.182
2015.392,10.499
2015.394,10.761
2015.397,10.797
2015.400,10.763
2015.403,10.878
2015.406,10.842
2015.408,10.571
2015.411,10.443
2015.414,10.354
2015.417,10.302
2015.417,10.010
2015.419,9.798
2015.422,9.965
2015.425,10.534
2015.428,10.798
2015.431,10.144
2015.433,10.405
2015.436,10.765
2015.439,10.858
2015.442,10.994
2015.444,11.283
2015.447,11.601
2015.450,11.895
2015.453,11.882
2015.456,12.382
2015.458,12.606
2015.461,12.729
2015.464,12.569
2015.467,12.368
2015.469,12.863
2015.472,12.565
2015.475,12.411
2015.478,12.618
2015.481,13.051
2015.483,13.157
2015.486,13.194
2015.489,13.049
2015.492,12.884
2015.494,13.209
2015.497,13.587
2015.500,14.077
2015.503,13.767
2015.506,13.720
2015.508,13.513
2015.511,13.532
2015.514,13.521
2015.517,12.920
2015.519,13.001
2015.522,13.522
2015.525,13.235
2015.528,13.167
2015.531,13.461
2015.533,14.011
2015.536,14.136
2015.539,14.600
2015.542,14.414
2015.544,13.982
2015.547,13.606
2015.550,13.733
2015.553,13.982
2015.556,13.623
2015.558,13.556
2015.561,13.634
2015.564,13.849
2015.567,13.369
2015.569,13.444
2015.572,13.797
2015.575,13.681
2015.578,13.303
2015.581,13.397
2015.583,13.601
2015.583,13.468
2015.586,13.677
2015.589,13.455
2015.592,13.270
2015.594,13.203
2015.597,13.570
2015.600,13.822
2015.603,13.615
2015.606,13.657
2015.608,13.907
2015.611,13.951
2015.614,14.686
2015.617,14.968
2015.619,15.098
2015.622,14.673
2015.625,14.714
2015.628,15.009
2015.631,15.459
2015.633,15.020
2015.636,14.752
2015.639,14.681
2015.642,14.761
2015.644,14.816
2015.647,14.855
2015.650,14.513
2015.653,14.703
2015.656,14.678
2015.658,14.602
2015.661,14.706
2015.664,14.942
2015.667,14.967
2015.667,14.628
2015.667,
2015.669,14.397
2015.672,14.159
2015.675,14.126
2015.678,14.070
2015.681,13.975
2015.683,13.932
2015.686,14.039
2015.689,14.197
2015.692,14.150
2015.694,14.119
2015.697,14.093
2015.700,14.045
2015.703,13.968
2015.706,14.047
2015.708,14.138
2015.711,14.078
2015.714,14.089
2015.717,14.154
2015.719,13.988
2015.722,13.926
2015.725,13.930
2015.728,13.984
2015.731,13.853
2015.733,13.787
2015.736,13.863
2015.739,13.864
2015.742,13.805
2015.744,13.975
2015.747,13.877
2015.750,13.910
2015.753,13.957
2015.756,13.887
2015.758,13.806
2015.761,13.720
2015.764,13.813
2015.767,13.689
2015.769,13.702
2015.772,13.681
2015.775,13.708
2015.778,13.677
2015.781,13.661
2015.783,13.634
2015.786,13.593
2015.789,13.585
2015.792,13.523
2015.794,13.486
2015.797,13.460
2015.800,13.448
2015.803,13.423
2015.806,13.421
2015.808,13.399
2015.811,13.386
2015.814,13.393
2015.817,13.345
2015.819,13.326
2015.822,13.313
2015.825,13.309
2015.828,13.276
2015.831,13.250
2015.833,13.244
2015.833,13.302
2015.836,13.281
2015.839,13.270
2015.842,13.243
2015.844,13.228
2015.847,13.221
2015.850,13.198
2015.856,13.129
2015.858,13.115
2015.861,13.064
2015.864,13.039
2015.867,12.915
2015.869,12.764
2015.872,12.791
2015.875,12.778
2015.878,12.727
2015.881,12.711
2015.883,12.618
2015.886,12.425
2015.889,12.356
2015.892,12.302
2015.894,12.269
2015.897,12.238
2015.900,12.186
2015.903,12.185
2015.906,12.171
2015.908,12.107
2015.911,12.037
2015.914,11.946
2015.917,11.925
2015.922,11.884
2015.925,11.566
2015.928,11.441
2015.931,11.576
2015.933,11.594
2015.936,11.414
2015.939,11.581
2015.942,11.407
2015.944,11.330
2015.947,11.311
2015.950,11.241
2015.953,11.228
2015.956,11.250
2015.958,11.265
2015.961,11.257
2015.964,11.243
2015.967,11.256
2015.969,11.244
2015.972,11.223
2015.975,11.419
2015.978,11.223
2015.981,11.239
2015.983,10.990
2015.986,11.030
2015.989,10.982
2015.992,11.075
2015.994,11.199
2015.997,11.244
2016.000,11.274
2016.000,11.349
2016.003,11.401
2016.006,11.356
2016.008,11.349
2016.011,11.346
2016.014,11.362
2016.017,11.280
2016.019,11.176
2016.022,11.056
2016.025,11.034
2016.028,10.995
2016.031,10.960
2016.033,10.869
2016.036,10.768
2016.039,10.681
2016.042,10.554
2016.044,10.205
2016.047,10.345
2016.050,10.309
2016.053,10.073
2016.056,10.123
2016.058,9.628
2016.061,9.541
2016.064,9.451
2016.067,9.656
2016.069,9.809
2016.072,9.833
2016.075,9.759
2016.078,9.714
2016.081,9.636
2016.083,9.506
2016.083,9.519
2016.086,9.395
2016.089,9.376
2016.092,9.296
2016.094,9.448
2016.097,9.375
2016.100,9.326
2016.103,9.306
2016.106,9.253
2016.108,9.258
2016.111,9.300
2016.114,9.286
2016.117,9.323
2016.119,9.290
2016.122,9.241
2016.125,9.159
2016.128,9.065
2016.131,9.045
2016.133,9.045
2016.136,9.065
2016.139,9.059
2016.142,8.955
2016.144,8.913
2016.147,8.898
2016.150,8.850
2016.153,8.773
2016.156,8.738
2016.158,8.785
2016.161,8.648
2016.167,8.518
2016.169,8.440
2016.172,8.415
2016.175,8.369
2016.178,8.359
2016.181,8.289
2016.183,8.255
2016.186,8.259
2016.189,8.291
2016.192,8.514
2016.194,8.414
2016.197,8.241
2016.200,8.464
2016.203,8.340
2016.206,8.313
2016.208,8.354
2016.211,8.345
2016.214,8.175
2016.217,8.168
2016.219,8.226
2016.222,8.273
2016.225,8.321
2016.228,8.333
2016.231,8.314
2016.233,8.289
2016.236,8.299
2016.239,8.275
2016.242,8.299
2016.244,8.296
2016.247,8.309
2016.250,8.415
2016.250,8.243
2016.253,8.271
2016.256,8.240
2016.258,8.276
2016.261,8.411
2016.264,8.343
2016.267,8.319
2016.269,8.328
2016.272,8.458
2016.275,8.330
2016.278,8.379
2016.281,8.499
2016.283,8.786
2016.286,8.815
2016.289,8.625
2016.292,8.479
2016.294,8.454
2016.297,8.526
2016.300,8.929
2016.303,9.021
2016.306,9.055
2016.308,9.065
2016.311,8.934
2016.314,8.836
2016.317,8.771
2016.319,8.775
2016.322,8.749
2016.325,8.666
2016.328,8.704
2016.331,8.726
2016.333,8.651
2016.336,8.719
2016.339,8.909
2016.342,8.904
2016.344,9.126
2016.347,9.189
2016.350,9.083
2016.353,9.376
2016.356,9.363
2016.358,9.425
2016.361,9.508
2016.364,9.629
2016.367,9.981
2016.369,10.510
2016.372,10.339
2016.375,10.589
2016.378,10.539
2016.381,10.344
2016.383,10.129
2016.386,10.113
2016.389,10.265
2016.392,10.674
2016.397,11.322
2016.397,11.577
2016.400,11.086
2016.403,10.900
2016.406,11.262
2016.408,11.729
2016.411,12.276
2016.414,12.558
2016.417,12.903
2016.417,12.833
2016.419,12.658
2016.422,13.336
2016.425,13.652
2016.428,13.892
2016.431,14.481
2016.433,15.784
2016.436,15.757
2016.439,15.883
2016.442,16.006
2016.444,16.142
2016.447,15.249
2016.450,15.588
2016.453,15.810
2016.456,15.660
2016.458,15.440
2016.461,14.869
2016.464,14.947
2016.467,15.047
2016.469,14.873
2016.472,14.632
2016.475,13.591
2016.478,13.904
2016.481,14.085
2016.483,14.378
2016.486,14.577
2016.489,14.379
2016.492,13.957
2016.494,13.610
2016.497,13.561
2016.500,12.773
2016.503,12.447
2016.506,12.570
2016.508,12.758
2016.511,12.569
2016.514,12.797
2016.517,12.980
2016.519,13.313
2016.522,13.323
2016.525,13.305
2016.528,13.470
2016.531,13.384
2016.533,13.578
2016.536,13.829
2016.539,13.883
2016.542,14.188
2016.544,14.301
2016.547,14.778
2016.550,15.468
2016.553,16.061
2016.556,15.809
2016.558,15.488
2016.561,15.790
2016.564,16.065
2016.567,15.715
2016.569,15.710
2016.572,15.704
2016.575,15.674
2016.578,15.748
2016.581,15.856
2016.583,15.963
2016.583,15.798
2016.586,15.764
2016.589,15.447
2016.592,14.847
2016.594,14.940
2016.597,15.001
2016.600,14.838
2016.603,14.406
2016.606,13.941
2016.608,13.929
2016.611,13.718
2016.614,13.986
2016.617,14.266
2016.619,14.385
2016.622,14.564
2016.625,14.932
2016.628,15.302
2016.631,15.346
2016.633,15.102
2016.636,14.932
2016.639,14.952
2016.642,15.261
2016.644,15.305
2016.647,15.353
2016.650,15.560
2016.653,15.319
2016.656,15.344
2016.658,15.469
2016.661,15.860
2016.664,15.681
2016.667,15.431
2016.667,15.371
2016.669,15.334
2016.672,15.213
2016.675,15.318
2016.678,15.325
2016.681,15.655
2016.683,15.874
2016.686,15.783
2016.689,15.601
2016.692,15.302
2016.694,15.028
2016.697,14.943
2016.700,14.835
2016.703,14.706
2016.706,15.118
2016.708,14.837
2016.711,14.915
2016.714,14.874
2016.717,14.961
2016.719,14.953
2016.722,14.813
2016.725,14.763
2016.728,14.675
2016.731,14.500
2016.733,14.513
2016.736,14.563
2016.739,14.463
2016.742,14.450
2016.744,14.375
2016.747,14.350
2016.750,14.313
2016.753,14.263
2016.756,14.238
2016.758,14.188
2016.761,14.188
2016.764,14.188
2016.767,14.200
2016.769,14.225
2016.772,14.263
2016.775,14.175
2016.778,14.050
2016.781,14.038
2016.783,14.000
2016.786,14.000
2016.789,14.013
2016.792,13.975
2016.794,13.900
2016.797,13.863
2016.800,13.863
2016.803,13.838
2016.806,13.813
2016.808,13.800
2016.811,13.775
2016.814,13.700
2016.817,13.700
2016.819,13.700
2016.822,13.700
2016.825,13.725
2016.828,13.688
2016.831,13.638
2016.833,13.538
2016.833,13.413
2016.836,13.400
2016.839,13.413
2016.842,13.350
2016.844,13.275
2016.847,13.250
2016.850,13.150
2016.853,13.163
2016.856,13.038
2016.858,12.975
2016.861,12.950
2016.864,12.888
2016.867,12.800
2016.869,12.900
2016.872,12.925
2016.875,12.825
2016.878,12.800
2016.881,12.688
2016.883,12.588
2016.886,12.575
2016.889,12.500
2016.892,12.300
2016.894,12.225
2016.897,12.150
2016.900,12.125
2016.903,12.200
2016.906,12.200
2016.908,12.100
2016.911,12.054
2016.914,12.042
2016.917,11.987
2016.919,11.946
2016.922,11.910
2016.925,11.743
2016.928,11.649
2016.931,11.714
2016.933,11.698
2016.936,11.657
2016.939,11.702
2016.942,11.595
2016.944,11.556
2016.947,11.531
2016.950,11.447
2016.953,11.406
2016.956,11.395
2016.958,11.380
2016.961,11.369
2016.964,11.393
2016.967,11.411
2016.969,11.348
2016.972,11.128
2016.975,10.891
2016.978,10.838
2016.981,11.081
2016.983,11.035
2016.986,10.744
2016.989,10.590
2016.992,10.481
2016.994,10.581
2016.997,10.585
2017.000,10.475
2017.000,10.473
2017.003,10.370
2017.006,10.313
2017.008,10.297
2017.011,10.349
2017.014,10.277
2017.017,10.351
2017.019,10.383
2017.022,10.385
2017.025,10.126
2017.028,10.081
2017.031,10.046
2017.033,9.938
2017.036,9.894
2017.039,9.837
2017.042,9.789
2017.044,9.702
2017.047,9.765
2017.050,9.662
2017.053,9.550
2017.056,9.469
2017.058,9.448
2017.061,9.470
2017.064,9.544
2017.067,9.546
2017.069,9.547
2017.072,9.599
2017.075,9.552
2017.078,9.546
2017.081,9.542
2017.083,9.567
2017.083,9.556
2017.086,9.569
2017.089,9.517
2017.092,9.461
2017.094,9.438
2017.097,9.434
2017.100,9.385
2017.103,9.377
2017.106,9.335
2017.108,9.271
2017.111,9.215
2017.114,9.159
2017.117,9.106
2017.119,9.071
2017.122,9.045
2017.125,9.013
2017.128,8.985
2017.131,9.082
2017.133,9.158
2017.136,9.158
2017.139,9.093
2017.142,8.918
2017.144,8.957
2017.147,8.896
2017.150,8.758
2017.186,8.800
2017.189,8.850
2017.192,8.800
2017.194,8.888
2017.197,8.875
2017.200,8.900
2017.203,8.975
2017.206,9.013
2017.208,8.975
2017.211,8.738
2017.214,8.538
2017.217,8.613
2017.219,8.563
2017.222,8.400
2017.225,8.338
2017.228,8.363
2017.231,8.538
2017.233,8.775
2017.236,8.738
2017.239,8.838
2017.242,8.763
2017.244,8.763
2017.247,8.813
2017.250,8.875
2017.250,9.013
2017.253,9.125
2017.256,8.988
2017.258,9.050
2017.261,9.125
2017.264,9.138
2017.267,9.288
2017.269,9.263
2017.272,9.400
2017.275,9.300
2017.278,9.213
2017.281,9.275
2017.283,9.275
2017.286,9.300
2017.289,9.213
2017.292,9.275
2017.294,9.400
2017.297,9.325
2017.300,9.413
2017.303,9.613
2017.306,9.613
2017.308,9.813
2017.311,9.875
2017.314,9.588
2017.317,9.313
2017.319,9.413
2017.322,9.388
2017.325,9.450
2017.328,9.388
2017.331,9.338
2017.333,9.650
2017.336,9.913
2017.339,9.913
2017.342,9.900
2017.344,9.688
2017.347,9.788
2017.350,10.788
2017.353,10.225
2017.356,10.518
2017.358,10.848
2017.361,10.991
2017.364,11.154
2017.367,11.021
2017.369,10.674
2017.372,10.476
2017.375,10.444
2017.378,10.843
2017.381,11.109
2017.383,11.523
2017.386,11.562
2017.389,11.548
2017.392,11.545
2017.394,11.998
2017.397,12.313
2017.400,12.587
2017.403,13.234
2017.406,13.689
2017.408,13.239
2017.411,13.437
2017.414,13.662
2017.417,13.504
2017.417,13.171
2017.419,13.412
2017.422,13.510
2017.425,13.631
2017.428,13.529
2017.431,13.127
2017.433,12.800
2017.436,12.873
2017.439,13.050
2017.442,12.758
2017.444,12.521
2017.447,12.415
2017.450,12.565
2017.453,12.669
2017.456,12.718
2017.458,12.655
2017.461,13.151
2017.464,13.997
2017.467,14.649
2017.469,13.736
2017.472,14.032
2017.475,14.337
2017.478,14.120
2017.481,14.097
2017.483,14.176
2017.486,14.446
2017.489,14.397
2017.492,14.555
2017.494,14.097
2017.497,13.473
2017.500,13.297
2017.503,13.565
2017.506,13.960
2017.508,14.097
2017.511,14.463
2017.514,15.207
2017.517,14.893
2017.519,15.103
2017.522,14.838
2017.525,14.963
2017.528,14.638
2017.531,14.325
2017.533,14.700
2017.536,14.663
2017.539,14.488
2017.542,15.438
2017.544,15.313
2017.547,15.350
2017.550,15.463
2017.553,15.200
2017.556,14.863
2017.558,15.313
2017.561,15.763
2017.564,15.663
2017.567,15.588
2017.569,15.613
2017.572,15.538
2017.575,15.250
2017.578,14.975
2017.581,15.038
2017.583,14.813
2017.583,14.800
2017.586,14.775
2017.589,14.788
2017.592,14.988
2017.594,15.125
2017.597,15.063
2017.600,15.125
2017.603,15.325
2017.606,15.063
2017.608,14.850
2017.611,14.913
2017.614,15.100
2017.617,15.238
2017.619,15.225
2017.622,15.225
2017.625,15.050
2017.628,15.125
2017.631,15.100
2017.633,14.700
2017.636,14.625
2017.639,14.725
2017.642,14.850
2017.644,14.963
2017.647,15.188
2017.650,15.200
2017.653,15.263
2017.656,15.450
2017.658,15.400
2017.661,15.225
2017.664,15.113
2017.667,15.300
2017.667,15.325
2017.669,15.325
2017.672,14.888
2017.675,14.900
2017.678,14.950
2017.681,14.913
2017.683,14.975
2017.686,14.963
2017.689,14.875
2017.692,14.800
2017.694,14.600
2017.697,14.450
2017.700,14.325
2017.703,14.338
2017.706,14.300
2017.708,14.200
2017.711,14.188
2017.714,14.250
2017.717,14.283
2017.719,14.225
2017.722,14.263
2017.725,14.163
2017.728,14.113
2017.731,14.188
2017.733,14.375
2017.736,14.288
2017.739,14.213
2017.742,14.188
2017.744,14.200
2017.747,14.163
2017.750,14.100
2017.753,14.188
2017.756,14.075
2017.758,13.950
2017.761,13.988
2017.764,13.988
2017.767,13.988
2017.769,14.000
2017.772,13.938
2017.775,13.950
2017.778,13.963
2017.781,13.863
2017.783,13.888
2017.786,13.913
2017.789,13.900
2017.792,13.900
2017.794,13.800
2017.797,13.838
2017.800,13.800
2017.803,13.800
2017.806,13.800
2017.808,13.713
2017.811,13.713
2017.814,13.700
2017.817,13.700
2017.819,13.690
2017.822,13.663
2017.825,13.641
2017.828,13.630
2017.831,13.580
2017.833,13.545
2017.833,13.489
2017.836,13.467
2017.839,13.435
2017.842,13.367
2017.844,13.307
2017.847,13.265
2017.850,13.242
2017.853,13.205
2017.856,13.199
2017.858,13.180
2017.861,13.142
2017.864,13.059
2017.867,12.968
2017.869,12.943
2017.872,12.932
2017.875,12.892
2017.878,12.791
2017.881,12.700
2017.883,12.635
2017.886,12.704
2017.889,12.566
2017.892,12.572
2017.894,12.592
2017.897,12.507
2017.900,12.400
2017.903,12.259
2017.906,12.169
2017.908,12.062
2017.911,12.000
2017.914,11.942
2017.917,11.861
2017.919,11.949
2017.922,11.987
2017.925,11.975
2017.928,11.901
2017.931,11.851
2017.933,11.628
2017.936,11.093
2017.939,11.095
2017.942,11.107
2017.944,11.027
2017.947,11.034
2017.950,11.004
2017.953,11.013
2017.956,10.999
2017.958,10.942
2017.961,10.890
2017.964,10.716
2017.967,10.750
2017.969,10.802
2017.972,10.779
2017.975,10.724
2017.978,10.751
2017.981,10.809
2017.983,10.764
2017.986,10.577
2017.989,10.418
2017.992,10.308
2017.994,10.283
2017.997,10.214
2018.000,10.207
2018.000,10.000
2018.003,9.927
2018.006,9.934
2018.008,9.890
2018.011,9.872
2018.014,9.955
2018.017,9.922
2018.019,9.882
2018.022,9.845
2018.025,9.822
2018.028,9.800
2018.031,9.847
2018.033,9.918
2018.036,9.918
2018.039,9.715
2018.042,9.354
2018.044,9.235
2018.047,9.275
2018.050,9.186
2018.053,9.203
2018.056,9.160
2018.058,9.158
2018.061,9.106
2018.064,8.960
2018.067,9.019
2018.069,9.036
2018.072,9.016
2018.075,8.860
2018.078,8.707
2018.081,8.533
2018.083,8.471
2018.083,8.534
2018.086,8.479
2018.089,8.439
2018.092,8.490
2018.094,8.491
2018.097,8.361
2018.100,8.363
2018.103,8.344
2018.106,8.348
2018.108,8.272
2018.111,8.193
2018.114,8.160
2018.117,8.105
2018.119,7.984
2018.122,7.848
2018.125,7.960
2018.128,7.991
2018.131,8.066
2018.133,8.020
2018.136,8.018
2018.139,8.063
2018.142,8.125
2018.144,8.058
2018.147,7.979
2018.150,7.930
2018.153,7.878
2018.156,7.806
2018.158,7.748
2018.167,7.739
2018.169,7.423
2018.172,6.964
2018.175,6.879
2018.178,6.805
2018.181,6.675
2018.183,6.838
2018.186,6.958
2018.189,6.778
2018.192,6.761
2018.194,6.788
2018.197,7.175
2018.200,7.035
2018.203,6.756
2018.206,6.545
2018.208,6.935
2018.211,6.800
2018.214,6.846
2018.217,6.796
2018.219,6.838
2018.222,6.991
2018.225,6.958
2018.228,7.106
2018.231,7.119
2018.233,7.124
