Station Description:,38a Oceanographic Mooring
2013.536,9.475
2013.539,9.7
2013.542,9.8
2013.544,9.7625
2013.547,9.8
2013.550,9.925
2013.553,10.0125
2013.556,10.0375
2013.558,10.0125
2013.561,10.0625
2013.564,10.1
2013.567,10.225
2013.569,10.3
2013.572,9.9875
2013.575,9.7875
2013.578,10.15
2013.581,10.375
2013.583,10.4
2013.583,10.4
2013.586,10.425
2013.589,10.55
2013.592,10.275
2013.594,10.3
2013.597,10.0375
2013.600,9.4125
2013.603,9.75
2013.606,10
2013.608,10.3125
2013.611,10.6
2013.614,10.975
2013.617,10.925
2013.619,11.1375
2013.622,11.55
2013.625,10.6875
2013.628,10.925
2013.631,10.7
2013.633,10.15
2013.636,10.88
2013.639,11.025
2013.642,10.8375
2013.644,11.675
2013.647,11.4
2013.650,11.1
2013.653,11.2125
2013.656,11.5
2013.658,12
2013.661,11.4625
2013.664,11.35
2013.667,11.2375
2013.667,10.9125
2013.669,10.525
2013.672,11.5
2013.675,11.625
2013.678,11.425
2013.681,11.9625
2013.683,11.875
2013.686,11.5375
2013.689,11.7375
2013.692,12.0875
2013.694,11.6625
2013.697,11.75
2013.700,11.9125
2013.703,11.8125
2013.706,11.725
2013.708,11.925
2013.711,12.4125
2013.714,12.625
2013.717,12.45
2013.719,12.675
2013.722,12.875
2013.725,12.9125
2013.728,12.8
2013.731,12.7625
2013.733,12.7875
2013.736,12.8375
2013.739,12.9125
2013.742,12.925
2013.744,12.875
2013.747,12.94
2013.750,12.9375
2013.753,12.825
2013.756,12.825
2013.758,12.7125
2013.761,12.8125
2013.764,12.85
2013.767,12.775
2013.769,12.675
2013.772,12.65
2013.775,12.7625
2013.778,12.75
2013.781,12.95
2013.783,12.8375
2013.786,12.9
2013.789,13.025
2013.792,13.075
2013.794,13.1
2013.797,13.1
2013.800,13.1
2013.803,13.1
2013.806,13.1
2013.808,13.1
2013.811,13.1
2013.814,13.1
2013.817,13.1
2013.819,13.1
2013.822,13.05
2013.825,12.9
2013.828,12.9
2013.831,12.9
2013.833,12.9
2013.833,12.825
2013.836,12.8
2013.839,12.65
2013.842,12.6
2013.844,12.6
2013.847,12.55
2013.850,12.5125
2013.853,12.475
2013.856,12.3
2013.858,12.3
2013.861,12.4375
2013.864,12.525
2013.867,12.325
2013.869,12.3
2013.872,12.275
2013.875,12.0875
2013.878,11.9875
2013.881,12.05
2013.883,11.925
2013.886,11.775
2013.889,11.6375
2013.892,11.6
2013.894,11.65
2013.897,11.6375
2013.900,11.575
2013.903,11.6
2013.906,11.45
2013.908,11.3875
2013.911,11.4625
2013.914,11.3
2013.917,11.325
2013.919,11.32
2013.922,11.25
2013.925,11.225
2013.928,11.2125
2013.931,11.1
2013.933,11.025
2013.936,11
2013.939,10.9375
2013.942,10.9
2013.944,10.825
2013.947,10.925
2013.950,10.9875
2013.953,10.8875
2013.956,10.7
2013.958,10.65
2013.961,10.7
2013.964,10.7
2013.967,10.7
2013.969,10.6125
2013.972,10.6
2013.975,10.55
2013.978,10.4
2013.981,10.375
2013.983,10.175
2013.986,10.1
2013.989,10.1
2013.992,10.075
2013.994,10
2013.997,10
2014.000,9.95
2014.000,9.825
2014.003,9.8
2014.006,9.8
2014.008,9.8
2014.011,9.8
2014.014,9.8
2014.017,9.875
2014.019,9.85
2014.022,9.7875
2014.025,9.7375
2014.028,9.8125
2014.031,9.7875
2014.033,9.8857
2014.036,9.975
2014.039,9.875
2014.042,9.8125
2014.044,9.925
2014.047,9.7125
2014.050,9.725
2014.053,9.7625
2014.056,9.8
2014.058,9.7875
2014.061,9.8
2014.064,9.775
2014.067,9.775
2014.069,9.525
2014.072,9.425
2014.075,9.4375
2014.078,9.05
2014.081,9.15
2014.083,9.225
2014.083,9.3375
2014.086,9.15
2014.089,9.05
2014.092,9.1
2014.094,9.1
2014.097,9.1
2014.100,9.1
2014.103,9.075
2014.106,9
2014.108,9
2014.111,9.1
2014.114,9.1375
2014.117,8.975
2014.119,8.6125
2014.122,8.675
2014.125,8.5
2014.128,8.7125
2014.131,8.7
2014.133,8.675
2014.136,8.65
2014.139,8.675
2014.142,8.7
2014.144,8.7
2014.147,8.7
2014.150,8.7
2014.153,8.7
2014.156,8.7
2014.158,8.7
2014.167,8.625
2014.169,8.5
2014.172,8.55
2014.175,8.5
2014.178,8.45
2014.181,8.325
2014.183,8.4125
2014.186,8.4625
2014.189,8.55
2014.192,8.675
2014.194,8.65
2014.197,8.5125
2014.200,8.5625
2014.203,8.5
2014.206,8.625
2014.208,8.65
2014.211,8.725
2014.214,8.675
2014.217,8.675
2014.219,8.525
2014.222,8.525
2014.225,8.5
2014.228,8.4875
2014.231,8.4875
2014.233,8.5
2014.236,8.475
2014.239,8.45
2014.242,8.4125
2014.244,8.3125
2014.247,8.275
2014.250,8.35
2014.250,8.325
2014.253,8.35
2014.256,8.25
2014.258,8.225
2014.261,8.2
2014.264,8.2
2014.267,8.2
2014.269,8.2
2014.272,8.2
2014.275,8.325
2014.278,8.4
2014.281,8.4
2014.283,8.4
2014.286,8.4
2014.289,8.4
2014.292,8.4
2014.294,8.4
2014.297,8.4
2014.300,8.4
2014.303,8.4
2014.306,8.4
2014.308,8.4
2014.311,8.4
2014.314,8.4
2014.317,8.4
2014.319,8.4
2014.322,8.4
2014.325,8.5375
2014.328,8.8
2014.331,8.775
2014.333,8.7625
2014.336,8.6875
2014.339,8.7
2014.342,8.65
2014.344,8.7
2014.347,8.7
2014.350,8.675
2014.353,8.4375
2014.356,8.6
2014.358,8.675
2014.361,8.625
2014.364,8.7125
2014.367,8.675
2014.369,8.75
2014.372,8.75
2014.375,8.775
2014.378,8.775
2014.381,8.7
2014.383,8.7
2014.386,8.7875
2014.389,8.825
2014.392,8.8
2014.394,8.85
2014.397,8.825
2014.400,8.875
2014.403,8.875
2014.406,9
2014.408,9.0625
2014.411,9.2
2014.414,9.1125
2014.417,9
2014.417,9.025
2014.419,9
2014.422,9
2014.425,9
2014.428,9.025
2014.431,9.0125
2014.433,9.0625
2014.436,9.225
2014.439,9.1875
2014.442,9.2
2014.444,9.2
2014.447,9.25
2014.450,9.3
2014.453,9.375
2014.456,9.45
2014.458,9.4
2014.461,9.525
2014.464,9.5
2014.467,9.525
2014.469,9.725
2014.472,9.6
2014.475,9.6625
2014.478,9.55
2014.481,9.825
2014.483,9.675
2014.486,9.55
2014.489,9.425
2014.492,9.425
2014.494,9.4625
2014.497,9.5
2014.500,9.55
2014.503,9.8625
2014.506,10.075
2014.508,9.7875
2014.511,9.6
2014.514,10.0125
2014.517,9.95
2014.519,9.875
2014.522,10.1875
2014.525,10.3125
2014.528,10.125
2014.531,10.2125
2014.533,9.8625
2014.536,9.8
2014.539,9.9
2014.542,10.2875
2014.544,10.9875
2014.547,10.7375
2014.550,10.7375
2014.553,10.9875
2014.556,10.8125
2014.558,10.5
2014.561,10.2375
2014.564,10.3625
2014.567,10.1
2014.569,10.425
2014.572,10.5125
2014.575,10.3875
2014.578,10.425
2014.581,10.4
2014.583,10.3875
2014.583,10.425
2014.586,10.5125
2014.589,11.0375
2014.592,11.6125
2014.594,11.4625
2014.597,11.5625
2014.600,11.8125
2014.603,11.95
2014.606,12.25
2014.608,11.6625
2014.611,11.375
2014.614,11.5375
2014.617,11.4375
2014.619,11.25
2014.622,11.575
2014.625,11.8375
2014.628,11.3
2014.631,11.5375
2014.633,12.1
2014.636,
2014.639,
2014.642,
2014.644,
2014.647,
2014.650,
2014.653,
2014.656,
2014.658,
2014.661,
2014.664,
2014.667,
2014.667,
2014.669,
2014.672,
2014.675,
2014.678,
2014.681,
2014.683,
2014.686,
2014.689,
2014.692,
2014.694,
2014.697,
2014.700,
2014.703,
2014.706,
2014.708,
2014.711,
2014.714,
2014.717,
2014.719,
2014.722,
2014.725,
2014.728,
2014.731,
2014.733,
2014.736,
2014.739,
2014.742,
2014.744,
2014.747,
2014.750,
2014.753,
2014.756,
2014.758,
2014.761,
2014.764,
2014.767,
2014.769,
2014.772,
2014.775,
2014.778,
2014.781,
2014.783,
2014.786,
2014.789,
2014.792,
2014.794,
2014.797,
2014.800,
2014.803,
2014.806,
2014.808,
2014.811,
2014.814,
2014.817,
2014.819,
2014.822,
2014.825,
2014.828,
2014.831,
2014.833,
2014.833,
2014.836,
2014.839,
2014.842,
2014.844,
2014.847,
2014.850,
2014.853,
2014.856,
2014.858,
2014.861,
2014.864,
2014.867,
2014.869,
2014.872,
2014.875,
2014.878,
2014.881,
2014.883,
2014.886,
2014.889,
2014.892,
2014.894,
2014.897,
2014.900,
2014.903,
2014.906,
2014.908,
2014.911,
2014.914,
2014.917,
2014.919,
2014.922,
2014.925,
2014.928,
2014.931,
2014.933,
2014.936,
2014.939,
2014.942,
2014.944,
2014.947,
2014.950,
2014.953,
2014.956,
2014.958,
2014.961,
2014.964,
2014.967,
2014.969,
2014.972,
2014.975,
2014.978,
2014.981,
2014.983,
2014.986,
2014.989,
2014.992,
2014.994,
2014.997,
2015.000,
2015.000,
2015.003,
2015.006,
2015.008,
2015.011,
2015.014,10.1
2015.017,10.3
2015.019,10.225
2015.022,9.9
2015.025,10.125
2015.028,9.9875
2015.031,9.975
2015.033,9.7375
2015.036,9.7125
2015.039,9.65
2015.042,9.65
2015.044,9.6
2015.047,9.575
2015.050,9.5
2015.053,9.4625
2015.056,9.4125
2015.058,9.4875
2015.061,9.35
2015.064,9.25
2015.067,9.1875
2015.069,9.1125
2015.072,9.1
2015.075,9.0625
2015.078,8.9375
2015.081,8.825
2015.083,8.7625
2015.083,8.7
2015.086,8.725
2015.089,8.725
2015.092,8.575
2015.094,8.5125
2015.097,8.5125
2015.100,8.4875
2015.103,8.45
2015.106,8.4625
2015.108,8.4625
2015.111,8.3125
2015.114,7.9625
2015.117,8.1625
2015.119,8.2875
2015.122,8.25
2015.125,8.25
2015.128,8.2625
2015.131,8.2625
2015.133,8.325
2015.136,8.2125
2015.139,8.1
2015.142,8.1
2015.144,8.05
2015.147,7.9875
2015.150,7.9585
2015.153,7.9435
2015.156,7.8685
2015.158,7.8596
2015.167,7.8688
2015.169,7.8014
2015.172,7.7634
2015.175,7.7089
2015.178,7.7269
2015.181,7.6464
2015.183,7.5569
2015.186,7.5599
2015.189,7.3249
2015.192,7.3925
2015.194,7.4366
2015.197,7.4278
2015.200,7.4504
2015.203,7.4944
2015.206,7.515
2015.208,7.4769
2015.211,7.4701
2015.214,7.4716
2015.217,7.4729
2015.219,7.4728
2015.222,7.456
2015.225,7.4443
2015.228,7.4328
2015.231,7.449
2015.233,7.4508
2015.236,7.4565
2015.239,7.4735
2015.242,7.4636
2015.244,7.4261
2015.247,7.4398
2015.250,7.4521
2015.250,7.4146
2015.253,7.3916
2015.256,7.384
2015.258,7.3828
2015.261,7.3816
2015.264,7.3753
2015.267,7.3843
2015.269,7.3964
2015.272,7.392
2015.275,7.3884
2015.278,7.3886
2015.281,7.3944
2015.283,7.4026
2015.286,7.3846
2015.289,7.3786
2015.292,7.3815
2015.294,7.3905
2015.297,7.3979
2015.300,7.4041
2015.303,7.4145
2015.306,7.4191
2015.308,7.4223
2015.311,7.4258
2015.314,7.4254
2015.317,7.425
2015.319,7.4309
2015.322,7.4288
2015.325,7.4211
2015.328,7.4265
2015.331,7.4404
2015.333,7.4458
2015.336,7.4485
2015.339,7.4538
2015.342,7.4704
2015.344,7.4768
2015.347,7.5114
2015.350,7.5274
2015.353,7.5798
2015.356,7.6583
2015.358,7.6783
2015.361,7.7125
2015.364,7.5139
2015.367,7.4901
2015.369,7.6114
2015.372,7.8605
2015.375,8.2166
2015.378,8.1013
2015.381,7.8911
2015.383,7.9996
2015.386,7.9884
2015.389,7.9698
2015.392,7.976
2015.394,7.9615
2015.397,7.9588
2015.400,8.0744
2015.403,8.2384
2015.406,8.2464
2015.408,8.2769
2015.411,8.3268
2015.414,8.443
2015.417,8.4253
2015.417,8.3641
2015.419,8.206
2015.422,8.3208
2015.425,8.2948
2015.428,8.3916
2015.431,8.6306
2015.433,8.9166
2015.436,9.019
2015.439,8.9483
2015.442,8.9505
2015.444,8.969
2015.447,8.961
2015.450,8.9248
2015.453,8.9525
2015.456,8.9584
2015.458,8.9459
2015.461,8.9824
2015.464,9.0985
2015.467,9.037
2015.469,8.9941
2015.472,9.0236
2015.475,9.0621
2015.478,9.0513
2015.481,9.0978
2015.483,9.1198
2015.486,9.1144
2015.489,8.9938
2015.492,8.6986
2015.494,8.9773
2015.497,9.2744
2015.500,9.2598
2015.503,9.2443
2015.506,8.9521
2015.508,8.973
2015.511,9.0746
2015.514,9.2028
2015.517,9.229
2015.519,9.309
2015.522,9.2631
2015.525,9.2928
2015.528,9.3225
2015.531,9.4239
2015.533,9.3871
2015.536,9.4755
2015.539,9.7218
2015.542,9.7954
2015.544,9.7441
2015.547,9.4916
2015.550,9.7066
2015.553,9.916
2015.556,9.626125
2015.558,9.852625
2015.561,10.0775
2015.564,10.193125
2015.567,10.563
2015.569,10.55975
2015.572,10.457
2015.575,10.474
2015.578,10.437125
2015.581,10.42525
2015.583,10.5605
2015.583,10.694125
2015.586,10.927
2015.589,11.05075
2015.592,10.385875
2015.594,10.529125
2015.597,10.925375
2015.600,10.397375
2015.603,10.182625
2015.606,10.11525
2015.608,11.145125
2015.611,11.250625
2015.614,11.232125
2015.617,11.03725
2015.619,10.39925
2015.622,10.64325
2015.625,10.638375
2015.628,10.962125
2015.631,11.0935
2015.633,11.07475
2015.636,10.848375
2015.639,10.916125
2015.642,11.398125
2015.644,11.75175
2015.647,11.84625
2015.650,11.609625
2015.653,11.70375
2015.656,11.198375
2015.658,11.198375
2015.661,11.613375
2015.664,11.729875
2015.667,11.99275
2015.667,12.250125
2015.667,
2015.669,12.368125
2015.672,12.438125
2015.675,12.4695
2015.678,12.54025
2015.681,12.618625
2015.683,12.6275
2015.686,12.678625
2015.689,12.71175
2015.692,12.52125
2015.694,11.964375
2015.697,11.248625
2015.700,11.37425
2015.703,11.647125
2015.706,11.901125
2015.708,11.909
2015.711,11.987625
2015.714,12.046125
2015.717,12.126
2015.719,12.389
2015.722,12.378375
2015.725,12.09375
2015.728,12.20375
2015.731,12.11375
2015.733,12.1075
2015.736,12.32375
2015.739,12.4125
2015.742,12.52125
2015.744,12.65875
2015.747,12.645
2015.750,12.75125
2015.753,12.54625
2015.756,12.27875
2015.758,12.49
2015.761,12.635
2015.764,12.7375
2015.767,12.9025
2015.769,13.0625
2015.772,13.19625
2015.775,13.1275
2015.778,13.005
2015.781,13.12125
2015.783,13.39125
2015.786,13.37625
2015.789,13.31625
2015.792,13.13875
2015.794,13.19375
2015.797,13.2075
2015.800,13.01875
2015.803,13.05
2015.806,13.11375
2015.808,12.6275
2015.811,13.035
2015.814,13.14625
2015.817,13.385
2015.819,13.4125
2015.822,13.30375
2015.825,13.2945
2015.828,13.292
2015.831,13.2638875
2015.833,13.2481625
2015.833,13.2642125
2015.836,13.2819375
2015.839,13.274525
2015.842,13.263825
2015.844,13.2543375
2015.847,13.2464625
2015.850,13.2296625
2015.856,13.1468125
2015.858,13.13445
2015.861,13.1177
2015.864,13.0640625
2015.867,12.96275
2015.869,12.796575
2015.872,12.814125
2015.875,12.8142875
2015.878,12.809625
2015.881,12.766625
2015.883,12.69725
2015.886,12.53365
2015.889,12.386575
2015.892,12.330225
2015.894,12.2973125
2015.897,12.270675
2015.900,12.2093875
2015.903,12.1856125
2015.906,12.18295
2015.908,12.1179125
2015.911,11.94085
2015.914,11.9356
2015.917,11.93575
2015.922,11.8568375
2015.925,11.40595
2015.928,11.3835
2015.931,11.4908
2015.933,11.593625
2015.936,11.407
2015.939,11.5992125
2015.942,11.473525
2015.944,11.4027375
2015.947,11.4078375
2015.950,11.3572875
2015.953,11.259575
2015.956,11.2653375
2015.958,11.2685375
2015.961,11.2619375
2015.964,11.2511375
2015.967,11.2613625
2015.969,11.33535
2015.972,11.3009
2015.975,11.51245
2015.978,11.52595
2015.981,11.3053
2015.983,11.151175
2015.986,11.1741125
2015.989,11.033025
2015.992,11.1084875
2015.994,11.26825
2015.997,11.4388375
2016.000,11.3603875
2016.000,11.4190375
2016.003,11.419475
2016.006,11.36935
2016.008,11.372725
2016.011,11.36275
2016.014,11.390575
2016.017,11.41625
2016.019,11.465
2016.022,11.39875
2016.025,11.20875
2016.028,11.14
2016.031,11.00375
2016.033,10.91
2016.036,10.83875
2016.039,10.83
2016.042,10.7525
2016.044,10.645
2016.047,10.7175
2016.050,10.8475
2016.053,10.79875
2016.056,10.72625
2016.058,10.76625
2016.061,10.7425
2016.064,10.735
2016.067,10.7175
2016.069,10.6925
2016.072,10.7075
2016.075,10.6725
2016.078,10.70875
2016.081,10.73125
2016.083,10.0325
2016.083,10.33625
2016.086,10.56625
2016.089,10.13
2016.092,9.74
2016.094,9.68875
2016.097,9.6875
2016.100,9.63
2016.103,9.66875
2016.106,9.58375
2016.108,9.3675
2016.111,9.4125
2016.114,9.52375
2016.117,9.475
2016.119,9.34625
2016.122,9.345
2016.125,9.2875
2016.128,9.1525
2016.131,9.04625
2016.133,9.2425
2016.136,9.2025
2016.139,9.01125
2016.142,8.98875
2016.144,8.96125
2016.147,8.91625
2016.150,8.8975
2016.153,8.835
2016.156,8.7825
2016.158,8.815
2016.161,8.75375
2016.167,8.89125
2016.169,8.935
2016.172,8.84875
2016.175,8.84875
2016.178,8.8225
2016.181,8.8375
2016.183,8.6775
2016.186,8.7775
2016.189,8.73
2016.192,8.73375
2016.194,8.7225
2016.197,8.7225
2016.200,8.72
2016.203,8.71875
2016.206,8.71375
2016.208,8.72
2016.211,8.71625
2016.214,8.71125
2016.217,8.71125
2016.219,8.69625
2016.222,8.6925
2016.225,8.67375
2016.228,8.6475
2016.231,8.605
2016.233,8.655
2016.236,8.64
2016.239,8.62875
2016.242,8.6525
2016.244,8.635
2016.247,8.57875
2016.250,8.56375
2016.250,8.56125
2016.253,8.55875
2016.256,8.5475
2016.258,8.5225
2016.261,8.51375
2016.264,8.5125
2016.267,8.5175
2016.269,8.51625
2016.272,8.5175
2016.275,8.515
2016.278,8.5125
2016.281,8.495
2016.283,8.4775
2016.286,8.47125
2016.289,8.48125
2016.292,8.51125
2016.294,8.51875
2016.297,8.505
2016.300,8.5125
2016.303,8.51125
2016.306,8.52375
2016.308,8.53875
2016.311,8.5625
2016.314,8.55
2016.317,8.5475
2016.319,8.555
2016.322,8.56625
2016.325,8.57875
2016.328,8.595
2016.331,8.65625
2016.333,8.6325
2016.336,8.62125
2016.339,8.63
2016.342,8.6425
2016.344,8.6775
2016.347,8.6675
2016.350,8.6625
2016.353,8.6475
2016.356,8.64875
2016.358,8.645
2016.361,8.6475
2016.364,8.6625
2016.367,8.69625
2016.369,8.73625
2016.372,8.805
2016.375,8.83875
2016.378,8.7975
2016.381,8.84
2016.383,8.7925
2016.386,8.79875
2016.389,8.8175
2016.392,8.79375
2016.397,8.7737875
2016.397,8.759725
2016.400,8.7844375
2016.403,8.81245
2016.406,8.8269
2016.408,8.8489
2016.411,8.8689
2016.414,8.9148375
2016.417,8.9362
2016.417,8.9625125
2016.419,8.9967125
2016.422,9.0531
2016.425,9.127425
2016.428,9.1121625
2016.431,9.1994125
2016.433,9.2288625
2016.436,9.293725
2016.439,9.2837
2016.442,9.2278125
2016.444,9.216175
2016.447,9.38295
2016.450,9.26005
2016.453,9.2021
2016.456,9.2668625
2016.458,9.5669125
2016.461,9.9484625
2016.464,9.6385125
2016.467,9.489175
2016.469,9.476025
2016.472,9.475875
2016.475,9.495475
2016.478,9.3951125
2016.481,9.35315
2016.483,9.448425
2016.486,9.5763
2016.489,9.592375
2016.492,9.6312125
2016.494,9.5260875
2016.497,9.5323
2016.500,9.5458125
2016.503,9.4940375
2016.506,9.5264375
2016.508,9.5763875
2016.511,9.6275875
2016.514,9.7505875
2016.517,9.8377625
2016.519,9.8268875
2016.522,9.8056125
2016.525,9.805275
2016.528,9.7626625
2016.531,9.8280875
2016.533,10.048425
2016.536,10.611625
2016.539,10.1262875
2016.542,11.5088
2016.544,11.07425
2016.547,10.822175
2016.550,10.37675
2016.553,10.1878125
2016.556,10.4789125
2016.558,10.7176375
2016.561,10.786225
2016.564,10.9569625
2016.567,11.3006
2016.569,11.2043375
2016.572,11.2102
2016.575,11.5424875
2016.578,11.670775
2016.581,11.179375
2016.583,10.2785
2016.583,10.6561125
2016.586,11.22805
2016.589,11.5444
2016.592,11.72705
2016.594,11.80435
2016.597,11.8529
2016.600,11.67635
2016.603,11.3917875
2016.606,11.6829125
2016.608,11.8178125
2016.611,12.087775
2016.614,12.2139875
2016.617,11.385275
2016.619,12.4617875
2016.622,12.680025
2016.625,12.7359625
2016.628,12.6821
2016.631,12.4474875
2016.633,12.4447375
2016.636,12.2409
2016.639,12.351325
2016.642,12.4367875
2016.644,12.4240125
2016.647,12.44115
2016.650,12.4642625
2016.653,12.4759375
2016.656,12.3601125
2016.658,12.721325
2016.661,12.34825
2016.664,12.504
2016.667,12.3707125
2016.667,12.2112125
2016.669,12.3964625
2016.672,12.3163625
2016.675,12.3929125
2016.678,12.5251875
2016.681,12.760175
2016.683,13.11445
2016.686,13.0115125
2016.689,13.00705
2016.692,13.1398625
2016.694,13.0065875
2016.697,13.0928625
2016.700,13.1932
2016.703,13.628925
2016.706,13.6523875
2016.708,13.6898875
2016.711,13.7573625
2016.714,13.7128625
2016.717,13.6858125
2016.719,13.7858875
2016.722,13.825
2016.725,13.75
2016.728,13.7125
2016.731,13.4
2016.733,13.1125
2016.736,13.475
2016.739,13.5625
2016.742,13.7125
2016.744,13.925
2016.747,14.0125
2016.750,14.0125
2016.753,14.05
2016.756,14.1
2016.758,14.1
2016.761,14.1
2016.764,14.175
2016.767,14.2
2016.769,14.2
2016.772,14.175
2016.775,14.1
2016.778,14.075
2016.781,14.0125
2016.783,14
2016.786,14
2016.789,14
2016.792,13.9875
2016.794,13.9375
2016.797,13.9
2016.800,13.8625
2016.803,13.825
2016.806,13.8
2016.808,13.8
2016.811,13.8
2016.814,13.7125
2016.817,13.7
2016.819,13.7
2016.822,13.7
2016.825,13.7
2016.828,13.6375
2016.831,13.5625
2016.833,13.425
2016.833,13.425
2016.836,13.4
2016.839,13.4375
2016.842,13.375
2016.844,13.2875
2016.847,13.25
2016.850,13.175
2016.853,13.175
2016.856,13.05
2016.858,12.9875
2016.861,12.9875
2016.864,12.8
2016.867,12.45
2016.869,12.6
2016.872,12.675
2016.875,12.7125
2016.878,12.7875
2016.881,12.6875
2016.883,12.55
2016.886,12.475
2016.889,12.4
2016.892,11.85
2016.894,12.15
2016.897,12.15
2016.900,12.1
2016.903,11.925
2016.906,12.125
2016.908,12.125
2016.911,12.047025
2016.914,11.93555
2016.917,11.767175
2016.919,11.3796875
2016.922,11.43655
2016.925,11.552
2016.928,11.5857125
2016.931,11.6247625
2016.933,11.6612
2016.936,11.44325
2016.939,11.1580375
2016.942,11.3216875
2016.944,11.44595
2016.947,11.3349125
2016.950,11.3441625
2016.953,11.3244625
2016.956,11.297275
2016.958,11.3184875
2016.961,11.3642375
2016.964,11.3628375
2016.967,11.3150875
2016.969,11.0958125
2016.972,10.9820375
2016.975,10.695525
2016.978,10.6419125
2016.981,10.968625
2016.983,10.9624375
2016.986,10.358825
2016.989,10.245
2016.992,10.3150875
2016.994,10.34625
2016.997,10.320875
2017.000,10.277875
2017.000,10.281375
2017.003,10.3334125
2017.006,10.3369
2017.008,10.3356875
2017.011,10.403575
2017.014,10.3093625
2017.017,10.3861875
2017.019,10.4457875
2017.022,10.412275
2017.025,10.1219875
2017.028,10.045025
2017.031,10.083
2017.033,9.9616375
2017.036,9.9459
2017.039,9.9409875
2017.042,9.8592625
2017.044,9.79435
2017.047,9.871125
2017.050,9.8460875
2017.053,9.8451375
2017.056,9.845325
2017.058,9.785725
2017.061,9.6113125
2017.064,9.605675
2017.067,9.8054
2017.069,9.7940125
2017.072,9.7201625
2017.075,9.59605
2017.078,9.576475
2017.081,9.5651375
2017.083,9.56726
2017.083,9.6
2017.086,9.6
2017.089,9.538
2017.092,9.5
2017.094,9.5
2017.097,9.45
2017.100,9.4
2017.103,9.4
2017.106,9.35
2017.108,9.3
2017.111,9.213
2017.114,9.15
2017.117,9.1
2017.119,9.1
2017.122,9.1
2017.125,9.05
2017.128,9
2017.131,9
2017.133,9.013
2017.136,8.988
2017.139,8.963
2017.142,8.975
2017.144,9
2017.147,8.9
2017.150,8.767
2017.186,8.7
2017.189,8.7
2017.192,8.713
2017.194,8.763
2017.197,8.8
2017.200,8.788
2017.203,8.775
2017.206,8.75
2017.208,8.713
2017.211,8.65
2017.214,8.563
2017.217,8.538
2017.219,8.563
2017.222,8.6
2017.225,8.6
2017.228,8.6
2017.231,8.613
2017.233,8.675
2017.236,8.7
2017.239,8.75
2017.242,8.738
2017.244,8.838
2017.247,8.913
2017.250,8.9
2017.250,8.913
2017.253,8.9
2017.256,8.975
2017.258,8.963
2017.261,8.825
2017.264,8.738
2017.267,8.713
2017.269,8.663
2017.272,8.65
2017.275,8.629
2017.278,8.613
2017.281,8.6
2017.283,8.6
2017.286,8.6
2017.289,8.613
2017.292,8.625
2017.294,8.613
2017.297,8.6
2017.300,8.6
2017.303,8.6
2017.306,8.6
2017.308,8.6
2017.311,8.588
2017.314,8.55
2017.317,8.5
2017.319,8.5
2017.322,8.525
2017.325,8.55
2017.328,8.55
2017.331,8.6
2017.333,8.588
2017.336,8.588
2017.339,8.588
2017.342,8.588
2017.344,8.575
2017.347,8.663
2017.350,8.663
2017.353,8.65
2017.356,8.687
2017.358,8.794
2017.361,9.049
2017.364,9.267
2017.367,9.544
2017.369,9.562
2017.372,9.583
2017.375,9.379
2017.378,8.932
2017.381,8.754
2017.383,8.717
2017.386,8.747
2017.389,8.767
2017.392,8.8
2017.394,8.82
2017.397,8.808
2017.400,8.839
2017.403,8.876
2017.406,8.958
2017.408,8.993
2017.411,9.103
2017.414,9.129
2017.417,9.105
2017.417,9.021
2017.419,9.033
2017.422,9.047
2017.425,9.036
2017.428,9.041
2017.431,9.066
2017.433,9.087
2017.436,9.124
2017.439,9.16
2017.442,9.154
2017.444,9.149
2017.447,9.17
2017.450,9.461
2017.453,9.619
2017.456,9.845
2017.458,9.972
2017.461,9.972
2017.464,10.234
2017.467,10.233
2017.469,10.22
2017.472,10.144
2017.475,10.147
2017.478,10.201
2017.481,10.236
2017.483,10.258
2017.486,10.297
2017.489,10.341
2017.492,10.37
2017.494,10.401
2017.497,10.403
2017.500,10.406
2017.503,10.424
2017.506,10.437
2017.508,10.457
2017.511,10.501
2017.514,10.621
2017.517,10.694
2017.519,10.719
2017.522,10.725
2017.525,10.813
2017.528,10.925
2017.531,10.963
2017.533,11
2017.536,10.988
2017.539,11.038
2017.542,11.05
2017.544,11.025
2017.547,11.425
2017.550,11.2
2017.553,11.513
2017.556,11.55
2017.558,11.65
2017.561,11.688
2017.564,11.663
2017.567,11.663
2017.569,11.663
2017.572,11.675
2017.575,11.7
2017.578,11.688
2017.581,11.65
2017.583,11.6
2017.583,11.75
2017.586,11.838
2017.589,11.8
2017.592,12
2017.594,12.138
2017.597,12.1
2017.600,11.838
2017.603,11.888
2017.606,12.088
2017.608,12.1
2017.611,12.038
2017.614,12.088
2017.617,12.425
2017.619,12.5
2017.622,12.3
2017.625,12.325
2017.628,12.425
2017.631,12.675
2017.633,12.838
2017.636,12.913
2017.639,12.975
2017.642,12.863
2017.644,12.9
2017.647,13.05
2017.650,13.238
2017.653,13.338
2017.656,13.263
2017.658,12.625
2017.661,13.313
2017.664,13
2017.667,12.813
2017.667,13.075
2017.669,12.288
2017.672,12.388
2017.675,12.538
2017.678,12.488
2017.681,12.488
2017.683,12.238
2017.686,12.175
2017.689,12.325
2017.692,12.588
2017.694,12.925
